pricing_sk,product_id,seller_id,category,list_price,discount_pct,final_price,currency,effective_from,effective_to,is_current,change_reason
PR0000253,P100074,S1391,Sports,52.75,0.0,52.75,USD,2024-03-19,,True,seasonal_sale
PR0000254,P100075,S1358,Grocery,23.73,0.0,23.73,USD,2024-02-09,2024-04-23,False,promotion
PR0000255,P100075,S1358,Grocery,21.65,0.0,21.65,USD,2024-04-24,2024-06-08,False,promotion
PR0000256,P100075,S1358,Grocery,21.94,0.0,21.94,USD,2024-06-09,,True,competitor_price_match
PR0000257,P100076,S1197,Beauty,6.25,0.0,6.25,USD,2024-02-23,2024-06-11,False,promotion
PR0000258,P100076,S1197,Beauty,7.27,0.0,7.27,USD,2024-06-12,2024-08-03,False,seasonal_sale
PR0000259,P100076,S1197,Beauty,7.16,0.22,5.58,USD,2024-08-04,2024-09-22,False,competitor_price_match
PR0000260,P100076,S1197,Beauty,6.53,0.0,6.53,USD,2024-09-23,,True,promotion
PR0000261,P100077,S1359,Books,29.11,0.26,21.54,USD,2024-01-24,2024-03-06,False,seasonal_sale
PR0000262,P100077,S1359,Books,24.01,0.0,24.01,USD,2024-03-07,,True,regular_update
PR0000263,P100078,S1118,Toys,14.25,0.0,14.25,USD,2024-01-08,2024-03-07,False,regular_update
PR0000264,P100078,S1118,Toys,16.21,0.0,16.21,USD,2024-03-08,,True,promotion
PR0000265,P100079,S1111,Fashion,30.91,0.0,30.91,USD,2024-02-01,2024-04-20,False,inventory_clearance
PR0000266,P100079,S1111,Fashion,35.74,0.0,35.74,USD,2024-04-21,2024-06-03,False,inventory_clearance
PR0000267,P100079,S1111,Fashion,30.35,0.0,30.35,USD,2024-06-04,2024-07-16,False,seasonal_sale
PR0000268,P100079,S1111,Fashion,30.52,0.0,30.52,USD,2024-07-17,,True,regular_update
PR0000269,P100080,S1446,Toys,15.89,0.0,15.89,USD,2024-01-16,2024-04-11,False,competitor_price_match
PR0000270,P100080,S1446,Toys,13.23,0.33,8.86,USD,2024-04-12,2024-07-16,False,seasonal_sale
PR0000271,P100080,S1446,Toys,14.09,0.06,13.24,USD,2024-07-17,2024-08-30,False,regular_update
PR0000272,P100080,S1446,Toys,15.26,0.0,15.26,USD,2024-08-31,,True,seasonal_sale
PR0000273,P100081,S1260,Home & Kitchen,26.35,0.0,26.35,USD,2024-01-02,2024-03-29,False,promotion
PR0000274,P100081,S1260,Home & Kitchen,24.8,0.0,24.8,USD,2024-03-30,2024-08-06,False,inventory_clearance
PR0000275,P100081,S1260,Home & Kitchen,20.58,0.2,16.46,USD,2024-08-07,2024-10-09,False,inventory_clearance
PR0000276,P100081,S1260,Home & Kitchen,20.87,0.0,20.87,USD,2024-10-10,2025-01-01,False,competitor_price_match
PR0000277,P100081,S1260,Home & Kitchen,17.52,0.0,17.52,USD,2025-01-02,,True,seasonal_sale
PR0000278,P100082,S1703,Toys,9.57,0.0,9.57,USD,2024-02-12,2024-06-01,False,competitor_price_match
PR0000279,P100082,S1703,Toys,9.2,0.24,6.99,USD,2024-06-02,2024-07-24,False,competitor_price_match
PR0000280,P100082,S1703,Toys,8.77,0.0,8.77,USD,2024-07-25,2024-11-11,False,inventory_clearance
PR0000281,P100082,S1703,Toys,7.49,0.0,7.49,USD,2024-11-12,2025-03-19,False,seasonal_sale
PR0000282,P100082,S1703,Toys,8.15,0.0,8.15,USD,2025-03-20,,True,regular_update
PR0000283,P100083,S1338,Books,36.05,0.0,36.05,USD,2024-02-11,2024-05-13,False,regular_update
PR0000284,P100083,S1338,Books,40.26,0.0,40.26,USD,2024-05-14,2024-09-10,False,inventory_clearance
PR0000285,P100083,S1338,Books,41.08,0.0,41.08,USD,2024-09-11,,True,seasonal_sale
PR0000286,P100084,S1519,Books,79.48,0.25,59.61,USD,2024-02-05,2024-06-07,False,competitor_price_match
PR0000287,P100084,S1519,Books,81.55,0.0,81.55,USD,2024-06-08,2024-07-20,False,seasonal_sale
PR0000288,P100084,S1519,Books,86.91,0.0,86.91,USD,2024-07-21,,True,regular_update
PR0000289,P100085,S1302,Toys,18.15,0.0,18.15,USD,2024-02-13,2024-03-20,False,competitor_price_match
PR0000290,P100085,S1302,Toys,16.5,0.0,16.5,USD,2024-03-21,2024-06-21,False,seasonal_sale
PR0000291,P100085,S1302,Toys,14.26,0.0,14.26,USD,2024-06-22,,True,inventory_clearance
PR0000292,P100086,S1388,Fashion,11.5,0.0,11.5,USD,2024-01-09,2024-03-01,False,inventory_clearance
PR0000293,P100086,S1388,Fashion,12.31,0.0,12.31,USD,2024-03-02,2024-05-02,False,competitor_price_match
PR0000294,P100086,S1388,Fashion,10.29,0.24,7.82,USD,2024-05-03,,True,inventory_clearance
PR0000295,P100087,S1311,Sports,18.23,0.0,18.23,USD,2024-02-17,2024-05-10,False,promotion
PR0000296,P100087,S1311,Sports,18.83,0.08,17.32,USD,2024-05-11,2024-06-18,False,inventory_clearance
PR0000297,P100087,S1311,Sports,16.43,0.0,16.43,USD,2024-06-19,,True,competitor_price_match
PR0000298,P100088,S1670,Beauty,43.76,0.0,43.76,USD,2024-02-02,2024-05-02,False,seasonal_sale
PR0000299,P100088,S1670,Beauty,36.58,0.0,36.58,USD,2024-05-03,2024-06-07,False,regular_update
PR0000300,P100088,S1670,Beauty,34.61,0.0,34.61,USD,2024-06-08,2024-07-22,False,regular_update
PR0000301,P100088,S1670,Beauty,29.73,0.0,29.73,USD,2024-07-23,,True,seasonal_sale
PR0000302,P100089,S1218,Grocery,21.65,0.0,21.65,USD,2024-02-24,2024-06-11,False,seasonal_sale
PR0000303,P100089,S1218,Grocery,18.67,0.14,16.06,USD,2024-06-12,2024-08-28,False,inventory_clearance
PR0000304,P100089,S1218,Grocery,17.92,0.0,17.92,USD,2024-08-29,2024-12-10,False,competitor_price_match
PR0000305,P100089,S1218,Grocery,18.08,0.34,11.93,USD,2024-12-11,,True,inventory_clearance
PR0000306,P100090,S1290,Grocery,101.39,0.0,101.39,USD,2024-02-28,2024-04-20,False,seasonal_sale
PR0000307,P100090,S1290,Grocery,114.08,0.32,77.57,USD,2024-04-21,2024-06-02,False,seasonal_sale
PR0000308,P100090,S1290,Grocery,109.61,0.0,109.61,USD,2024-06-03,,True,seasonal_sale
PR0000309,P100091,S1317,Books,68.14,0.3,47.7,USD,2024-02-01,2024-03-31,False,inventory_clearance
PR0000310,P100091,S1317,Books,74.01,0.0,74.01,USD,2024-04-01,2024-06-14,False,inventory_clearance
PR0000311,P100091,S1317,Books,62.52,0.0,62.52,USD,2024-06-15,2024-08-19,False,competitor_price_match
PR0000312,P100091,S1317,Books,53.28,0.0,53.28,USD,2024-08-20,2024-12-27,False,promotion
PR0000313,P100091,S1317,Books,59.35,0.29,42.14,USD,2024-12-28,,True,promotion
PR0000314,P100092,S1250,Beauty,34.76,0.0,34.76,USD,2024-01-21,2024-05-25,False,competitor_price_match
PR0000315,P100092,S1250,Beauty,35.42,0.0,35.42,USD,2024-05-26,2024-09-17,False,inventory_clearance
PR0000316,P100092,S1250,Beauty,39.87,0.0,39.87,USD,2024-09-18,2025-01-14,False,seasonal_sale
PR0000317,P100092,S1250,Beauty,41.98,0.0,41.98,USD,2025-01-15,,True,competitor_price_match
PR0000318,P100093,S1589,Home & Kitchen,106.51,0.0,106.51,USD,2024-02-09,2024-03-22,False,promotion
PR0000319,P100093,S1589,Home & Kitchen,100.77,0.0,100.77,USD,2024-03-23,,True,inventory_clearance
PR0000320,P100094,S1151,Toys,61.43,0.0,61.43,USD,2024-02-18,2024-06-12,False,promotion
PR0000321,P100094,S1151,Toys,52.07,0.0,52.07,USD,2024-06-13,2024-07-21,False,regular_update
PR0000322,P100094,S1151,Toys,52.14,0.0,52.14,USD,2024-07-22,2024-11-10,False,promotion
PR0000323,P100094,S1151,Toys,45.88,0.0,45.88,USD,2024-11-11,2025-01-31,False,seasonal_sale
PR0000324,P100094,S1151,Toys,47.67,0.0,47.67,USD,2025-02-01,,True,regular_update
PR0000325,P100095,S1823,Home & Kitchen,18.06,0.0,18.06,USD,2024-02-16,2024-05-22,False,inventory_clearance
PR0000326,P100095,S1823,Home & Kitchen,19.38,0.26,14.34,USD,2024-05-23,2024-08-01,False,inventory_clearance
PR0000327,P100095,S1823,Home & Kitchen,16.16,0.0,16.16,USD,2024-08-02,,True,inventory_clearance
PR0000328,P100096,S1868,Grocery,26.46,0.0,26.46,USD,2024-01-13,2024-05-19,False,promotion
PR0000329,P100096,S1868,Grocery,23.7,0.0,23.7,USD,2024-05-20,2024-08-23,False,promotion
PR0000330,P100096,S1868,Grocery,23.41,0.0,23.41,USD,2024-08-24,2024-11-20,False,seasonal_sale
PR0000331,P100096,S1868,Grocery,22.56,0.0,22.56,USD,2024-11-21,2025-03-19,False,regular_update
PR0000332,P100096,S1868,Grocery,20.16,0.0,20.16,USD,2025-03-20,,True,promotion
PR0000333,P100097,S1543,Grocery,12.52,0.28,9.01,USD,2024-01-07,2024-03-12,False,inventory_clearance
PR0000334,P100097,S1543,Grocery,13.97,0.0,13.97,USD,2024-03-13,2024-07-05,False,seasonal_sale
PR0000335,P100097,S1543,Grocery,12.73,0.0,12.73,USD,2024-07-06,,True,regular_update
PR0000336,P100098,S1516,Books,20.61,0.0,20.61,USD,2024-01-28,2024-03-06,False,competitor_price_match
PR0000337,P100098,S1516,Books,22.52,0.0,22.52,USD,2024-03-07,2024-07-13,False,seasonal_sale
PR0000338,P100098,S1516,Books,19.6,0.0,19.6,USD,2024-07-14,2024-09-09,False,competitor_price_match
PR0000339,P100098,S1516,Books,16.3,0.0,16.3,USD,2024-09-10,,True,promotion
PR0000340,P100099,S1460,Grocery,15.97,0.0,15.97,USD,2024-02-25,2024-04-13,False,promotion
PR0000341,P100099,S1460,Grocery,14.19,0.0,14.19,USD,2024-04-14,,True,seasonal_sale
PR0000342,P100100,S1641,Beauty,10.25,0.09,9.33,USD,2024-02-25,2024-04-11,False,inventory_clearance
PR0000343,P100100,S1641,Beauty,8.57,0.09,7.8,USD,2024-04-12,2024-08-16,False,promotion
PR0000344,P100100,S1641,Beauty,8.07,0.29,5.73,USD,2024-08-17,2024-12-22,False,seasonal_sale
PR0000345,P100100,S1641,Beauty,7.55,0.0,7.55,USD,2024-12-23,,True,inventory_clearance
PR0000346,P100101,S1292,Sports,18.17,0.0,18.17,USD,2024-01-07,2024-03-26,False,regular_update
PR0000347,P100101,S1292,Sports,17.05,0.0,17.05,USD,2024-03-27,2024-05-15,False,promotion
PR0000348,P100101,S1292,Sports,14.9,0.0,14.9,USD,2024-05-16,2024-08-08,False,seasonal_sale
PR0000349,P100101,S1292,Sports,14.59,0.09,13.28,USD,2024-08-09,,True,regular_update
PR0000350,P100102,S1082,Sports,23.45,0.0,23.45,USD,2024-01-12,2024-03-14,False,seasonal_sale
PR0000351,P100102,S1082,Sports,27.11,0.0,27.11,USD,2024-03-15,2024-05-17,False,regular_update
PR0000352,P100102,S1082,Sports,30.75,0.0,30.75,USD,2024-05-18,,True,inventory_clearance
PR0000353,P100103,S1156,Fashion,12.23,0.09,11.13,USD,2024-02-09,2024-03-20,False,seasonal_sale
PR0000354,P100103,S1156,Fashion,13.19,0.24,10.02,USD,2024-03-21,,True,competitor_price_match
PR0000355,P100104,S1555,Home & Kitchen,47.46,0.0,47.46,USD,2024-01-04,2024-05-02,False,inventory_clearance
PR0000356,P100104,S1555,Home & Kitchen,38.92,0.0,38.92,USD,2024-05-03,2024-08-07,False,inventory_clearance
PR0000357,P100104,S1555,Home & Kitchen,33.5,0.0,33.5,USD,2024-08-08,2024-11-25,False,regular_update
PR0000358,P100104,S1555,Home & Kitchen,30.89,0.0,30.89,USD,2024-11-26,2025-03-24,False,seasonal_sale
PR0000359,P100104,S1555,Home & Kitchen,29.38,0.0,29.38,USD,2025-03-25,,True,competitor_price_match
PR0000360,P100105,S1398,Toys,11.64,0.31,8.03,USD,2024-02-07,2024-04-19,False,seasonal_sale
PR0000361,P100105,S1398,Toys,12.75,0.0,12.75,USD,2024-04-20,,True,regular_update
PR0000362,P100106,S1006,Electronics,9.97,0.0,9.97,USD,2024-02-08,2024-04-02,False,promotion
PR0000363,P100106,S1006,Electronics,8.86,0.0,8.86,USD,2024-04-03,2024-06-01,False,regular_update
PR0000364,P100106,S1006,Electronics,10.03,0.08,9.23,USD,2024-06-02,2024-07-07,False,competitor_price_match
PR0000365,P100106,S1006,Electronics,9.14,0.0,9.14,USD,2024-07-08,2024-11-04,False,seasonal_sale
PR0000366,P100106,S1006,Electronics,8.45,0.0,8.45,USD,2024-11-05,,True,competitor_price_match
PR0000367,P100107,S1765,Sports,78.27,0.0,78.27,USD,2024-02-15,2024-03-21,False,competitor_price_match
PR0000368,P100107,S1765,Sports,79.29,0.0,79.29,USD,2024-03-22,2024-05-30,False,competitor_price_match
PR0000369,P100107,S1765,Sports,85.68,0.0,85.68,USD,2024-05-31,2024-08-19,False,seasonal_sale
PR0000370,P100107,S1765,Sports,83.27,0.0,83.27,USD,2024-08-20,2024-10-06,False,competitor_price_match
PR0000371,P100107,S1765,Sports,70.71,0.0,70.71,USD,2024-10-07,,True,seasonal_sale
PR0000372,P100108,S1446,Beauty,32.41,0.3,22.69,USD,2024-02-20,2024-04-03,False,seasonal_sale
PR0000373,P100108,S1446,Beauty,30.86,0.0,30.86,USD,2024-04-04,2024-07-31,False,promotion
PR0000374,P100108,S1446,Beauty,26.19,0.0,26.19,USD,2024-08-01,2024-09-13,False,seasonal_sale
PR0000375,P100108,S1446,Beauty,30.33,0.06,28.51,USD,2024-09-14,2024-12-28,False,promotion
PR0000376,P100108,S1446,Beauty,27.26,0.28,19.63,USD,2024-12-29,,True,seasonal_sale
PR0000377,P100109,S1695,Electronics,16.78,0.0,16.78,USD,2024-02-08,2024-03-16,False,promotion
PR0000378,P100109,S1695,Electronics,18.33,0.0,18.33,USD,2024-03-17,2024-06-26,False,inventory_clearance
PR0000379,P100109,S1695,Electronics,20.7,0.0,20.7,USD,2024-06-27,2024-08-10,False,regular_update
PR0000380,P100109,S1695,Electronics,19.66,0.0,19.66,USD,2024-08-11,,True,promotion
PR0000381,P100110,S1546,Fashion,32.25,0.0,32.25,USD,2024-01-02,2024-03-05,False,inventory_clearance
PR0000382,P100110,S1546,Fashion,34.36,0.14,29.55,USD,2024-03-06,,True,promotion
PR0000383,P100111,S1027,Toys,31.07,0.0,31.07,USD,2024-02-18,2024-06-22,False,promotion
PR0000384,P100111,S1027,Toys,28.55,0.0,28.55,USD,2024-06-23,2024-08-09,False,promotion
PR0000385,P100111,S1027,Toys,32.2,0.0,32.2,USD,2024-08-10,2024-11-11,False,promotion
PR0000386,P100111,S1027,Toys,34.13,0.0,34.13,USD,2024-11-12,,True,regular_update
PR0000387,P100112,S1051,Toys,43.85,0.0,43.85,USD,2024-01-08,2024-04-23,False,competitor_price_match
PR0000388,P100112,S1051,Toys,48.88,0.25,36.66,USD,2024-04-24,2024-06-10,False,promotion
PR0000389,P100112,S1051,Toys,55.94,0.0,55.94,USD,2024-06-11,,True,regular_update
PR0000390,P100113,S1334,Toys,7.27,0.0,7.27,USD,2024-02-07,2024-05-29,False,regular_update
PR0000391,P100113,S1334,Toys,6.42,0.0,6.42,USD,2024-05-30,2024-08-05,False,promotion
PR0000392,P100113,S1334,Toys,7.02,0.3,4.91,USD,2024-08-06,2024-11-14,False,seasonal_sale
PR0000393,P100113,S1334,Toys,6.49,0.0,6.49,USD,2024-11-15,,True,inventory_clearance
PR0000394,P100114,S1854,Toys,17.91,0.0,17.91,USD,2024-02-11,2024-04-02,False,inventory_clearance
PR0000395,P100114,S1854,Toys,18.47,0.0,18.47,USD,2024-04-03,2024-07-18,False,inventory_clearance
PR0000396,P100114,S1854,Toys,16.18,0.0,16.18,USD,2024-07-19,,True,promotion
PR0000397,P100115,S1053,Grocery,12.89,0.0,12.89,USD,2024-02-21,2024-04-04,False,regular_update
PR0000398,P100115,S1053,Grocery,10.58,0.0,10.58,USD,2024-04-05,2024-08-08,False,competitor_price_match
PR0000399,P100115,S1053,Grocery,11.97,0.1,10.77,USD,2024-08-09,,True,inventory_clearance
PR0000400,P100116,S1772,Beauty,24.85,0.29,17.64,USD,2024-02-15,2024-05-29,False,seasonal_sale
PR0000401,P100116,S1772,Beauty,28.31,0.0,28.31,USD,2024-05-30,2024-09-29,False,inventory_clearance
PR0000402,P100116,S1772,Beauty,27.13,0.35,17.63,USD,2024-09-30,,True,promotion
PR0000403,P100117,S1156,Beauty,35.91,0.2,28.73,USD,2024-02-01,2024-03-20,False,seasonal_sale
PR0000404,P100117,S1156,Beauty,34.74,0.0,34.74,USD,2024-03-21,2024-05-06,False,regular_update
PR0000405,P100117,S1156,Beauty,33.01,0.0,33.01,USD,2024-05-07,,True,regular_update
PR0000406,P100118,S1577,Fashion,132.19,0.27,96.5,USD,2024-02-02,2024-04-07,False,promotion
PR0000407,P100118,S1577,Fashion,116.09,0.0,116.09,USD,2024-04-08,2024-05-29,False,promotion
PR0000408,P100118,S1577,Fashion,109.39,0.0,109.39,USD,2024-05-30,,True,promotion
PR0000409,P100119,S1620,Grocery,16.74,0.0,16.74,USD,2024-01-13,2024-05-07,False,competitor_price_match
PR0000410,P100119,S1620,Grocery,15.95,0.0,15.95,USD,2024-05-08,2024-07-12,False,seasonal_sale
PR0000411,P100119,S1620,Grocery,15.89,0.0,15.89,USD,2024-07-13,2024-09-14,False,inventory_clearance
PR0000412,P100119,S1620,Grocery,13.37,0.0,13.37,USD,2024-09-15,,True,promotion
PR0000413,P100120,S1592,Home & Kitchen,44.28,0.0,44.28,USD,2024-02-17,2024-05-07,False,seasonal_sale
PR0000414,P100120,S1592,Home & Kitchen,39.46,0.0,39.46,USD,2024-05-08,2024-07-30,False,seasonal_sale
PR0000415,P100120,S1592,Home & Kitchen,40.16,0.17,33.33,USD,2024-07-31,2024-09-05,False,competitor_price_match
PR0000416,P100120,S1592,Home & Kitchen,40.21,0.05,38.2,USD,2024-09-06,,True,inventory_clearance
PR0000417,P100121,S1406,Sports,31.24,0.0,31.24,USD,2024-01-04,2024-03-29,False,regular_update
PR0000418,P100121,S1406,Sports,35.55,0.0,35.55,USD,2024-03-30,2024-07-15,False,regular_update
PR0000419,P100121,S1406,Sports,30.36,0.0,30.36,USD,2024-07-16,2024-11-16,False,promotion
PR0000420,P100121,S1406,Sports,32.51,0.12,28.61,USD,2024-11-17,,True,inventory_clearance
PR0000421,P100122,S1248,Home & Kitchen,69.49,0.0,69.49,USD,2024-02-18,2024-03-25,False,promotion
PR0000422,P100122,S1248,Home & Kitchen,76.27,0.0,76.27,USD,2024-03-26,2024-05-30,False,inventory_clearance
PR0000423,P100122,S1248,Home & Kitchen,85.68,0.26,63.4,USD,2024-05-31,,True,inventory_clearance
PR0000424,P100123,S1801,Sports,50.88,0.0,50.88,USD,2024-02-19,2024-06-21,False,promotion
PR0000425,P100123,S1801,Sports,48.2,0.0,48.2,USD,2024-06-22,2024-07-27,False,inventory_clearance
PR0000426,P100123,S1801,Sports,44.95,0.0,44.95,USD,2024-07-28,,True,promotion
PR0000427,P100124,S1379,Books,37.15,0.0,37.15,USD,2024-02-26,2024-04-27,False,regular_update
PR0000428,P100124,S1379,Books,40.33,0.07,37.51,USD,2024-04-28,2024-07-23,False,regular_update
PR0000429,P100124,S1379,Books,34.26,0.0,34.26,USD,2024-07-24,,True,promotion
PR0000430,P100125,S1108,Books,10.44,0.0,10.44,USD,2024-02-17,2024-06-13,False,promotion
PR0000431,P100125,S1108,Books,11.29,0.1,10.16,USD,2024-06-14,2024-08-21,False,seasonal_sale
PR0000432,P100125,S1108,Books,11.67,0.0,11.67,USD,2024-08-22,2024-12-25,False,regular_update
PR0000433,P100125,S1108,Books,11.8,0.0,11.8,USD,2024-12-26,,True,competitor_price_match
PR0000434,P100126,S1445,Books,56.97,0.0,56.97,USD,2024-02-24,2024-06-02,False,competitor_price_match
PR0000435,P100126,S1445,Books,57.69,0.0,57.69,USD,2024-06-03,,True,seasonal_sale
PR0000436,P100127,S1476,Sports,30.11,0.34,19.87,USD,2024-01-09,2024-05-12,False,competitor_price_match
PR0000437,P100127,S1476,Sports,26.42,0.0,26.42,USD,2024-05-13,2024-09-14,False,regular_update
PR0000438,P100127,S1476,Sports,26.42,0.0,26.42,USD,2024-09-15,2024-12-06,False,inventory_clearance
PR0000439,P100127,S1476,Sports,28.57,0.0,28.57,USD,2024-12-07,,True,competitor_price_match
PR0000440,P100128,S1285,Sports,27.32,0.0,27.32,USD,2024-02-29,2024-04-16,False,regular_update
PR0000441,P100128,S1285,Sports,27.86,0.0,27.86,USD,2024-04-17,2024-07-03,False,seasonal_sale
PR0000442,P100128,S1285,Sports,23.57,0.0,23.57,USD,2024-07-04,2024-09-16,False,competitor_price_match
PR0000443,P100128,S1285,Sports,25.65,0.0,25.65,USD,2024-09-17,2024-12-27,False,inventory_clearance
PR0000444,P100128,S1285,Sports,29.46,0.0,29.46,USD,2024-12-28,,True,regular_update
PR0000445,P100129,S1684,Beauty,41.77,0.0,41.77,USD,2024-02-25,2024-05-15,False,regular_update
PR0000446,P100129,S1684,Beauty,48.15,0.0,48.15,USD,2024-05-16,2024-08-26,False,promotion
PR0000447,P100129,S1684,Beauty,48.38,0.0,48.38,USD,2024-08-27,2025-01-03,False,inventory_clearance
PR0000448,P100129,S1684,Beauty,54.2,0.0,54.2,USD,2025-01-04,,True,promotion
PR0000449,P100130,S1186,Books,71.99,0.16,60.47,USD,2024-01-10,2024-05-11,False,inventory_clearance
PR0000450,P100130,S1186,Books,75.07,0.0,75.07,USD,2024-05-12,2024-07-23,False,promotion
PR0000451,P100130,S1186,Books,63.17,0.0,63.17,USD,2024-07-24,2024-09-14,False,promotion
PR0000452,P100130,S1186,Books,66.86,0.0,66.86,USD,2024-09-15,2024-10-30,False,seasonal_sale
PR0000453,P100130,S1186,Books,55.92,0.0,55.92,USD,2024-10-31,,True,inventory_clearance
PR0000454,P100131,S1286,Beauty,38.17,0.23,29.39,USD,2024-02-03,2024-05-03,False,seasonal_sale
PR0000455,P100131,S1286,Beauty,32.07,0.0,32.07,USD,2024-05-04,2024-08-18,False,competitor_price_match
PR0000456,P100131,S1286,Beauty,27.51,0.0,27.51,USD,2024-08-19,2024-12-15,False,inventory_clearance
PR0000457,P100131,S1286,Beauty,27.57,0.35,17.92,USD,2024-12-16,,True,promotion
PR0000458,P100132,S1195,Sports,58.2,0.0,58.2,USD,2024-01-19,2024-04-11,False,inventory_clearance
PR0000459,P100132,S1195,Sports,56.6,0.11,50.37,USD,2024-04-12,2024-07-31,False,promotion
PR0000460,P100132,S1195,Sports,47.93,0.0,47.93,USD,2024-08-01,,True,seasonal_sale
PR0000461,P100133,S1776,Beauty,36.28,0.0,36.28,USD,2024-01-12,2024-03-12,False,inventory_clearance
PR0000462,P100133,S1776,Beauty,37.0,0.27,27.01,USD,2024-03-13,2024-07-04,False,promotion
PR0000463,P100133,S1776,Beauty,41.32,0.0,41.32,USD,2024-07-05,2024-09-05,False,regular_update
PR0000464,P100133,S1776,Beauty,38.79,0.0,38.79,USD,2024-09-06,2024-11-18,False,promotion
PR0000465,P100133,S1776,Beauty,39.72,0.0,39.72,USD,2024-11-19,,True,inventory_clearance
PR0000466,P100134,S1095,Grocery,25.1,0.0,25.1,USD,2024-01-13,2024-03-06,False,regular_update
PR0000467,P100134,S1095,Grocery,23.37,0.0,23.37,USD,2024-03-07,2024-05-19,False,regular_update
PR0000468,P100134,S1095,Grocery,26.06,0.24,19.81,USD,2024-05-20,2024-08-22,False,promotion
PR0000469,P100134,S1095,Grocery,26.65,0.0,26.65,USD,2024-08-23,2024-09-27,False,promotion
PR0000470,P100134,S1095,Grocery,26.51,0.2,21.21,USD,2024-09-28,,True,inventory_clearance
PR0000471,P100135,S1313,Beauty,29.22,0.17,24.25,USD,2024-01-26,2024-03-01,False,promotion
PR0000472,P100135,S1313,Beauty,33.01,0.0,33.01,USD,2024-03-02,2024-06-18,False,promotion
PR0000473,P100135,S1313,Beauty,29.41,0.0,29.41,USD,2024-06-19,,True,seasonal_sale
PR0000474,P100136,S1352,Books,23.18,0.0,23.18,USD,2024-02-06,2024-05-13,False,seasonal_sale
PR0000475,P100136,S1352,Books,25.35,0.0,25.35,USD,2024-05-14,,True,promotion
PR0000476,P100137,S1277,Books,7.12,0.0,7.12,USD,2024-01-25,2024-03-27,False,seasonal_sale
PR0000477,P100137,S1277,Books,7.47,0.0,7.47,USD,2024-03-28,2024-06-05,False,regular_update
PR0000478,P100137,S1277,Books,8.34,0.0,8.34,USD,2024-06-06,,True,competitor_price_match
PR0000479,P100138,S1197,Sports,28.84,0.0,28.84,USD,2024-02-25,2024-05-14,False,regular_update
PR0000480,P100138,S1197,Sports,28.91,0.0,28.91,USD,2024-05-15,2024-07-02,False,competitor_price_match
PR0000481,P100138,S1197,Sports,28.21,0.0,28.21,USD,2024-07-03,2024-10-10,False,seasonal_sale
PR0000482,P100138,S1197,Sports,26.59,0.0,26.59,USD,2024-10-11,2024-12-30,False,seasonal_sale
