product_id,product_name,category,subcategory,brand,seller_id,launch_date,base_price,warehouse_id,is_active,weight_kg,product_rating_initial
P100206,PureGlow Outdoor Item 00206,Sports,Outdoor,Toyverse,S1825,2024-10-21,148.64,WH-ME-02,True,2.46,4.85
P100207,Toyverse Fiction Item 00207,Books,Fiction,NovaTech,S1144,2025-01-14,25.71,WH-EU-04,True,1.27,2.7
P100208,FitPeak Puzzles Item 00208,Toys,Puzzles,NovaTech,S1809,2023-03-31,11.57,WH-AP-01,True,1.99,3.0
P100209,FreshMart Cameras Item 00209,Electronics,Cameras,NovaTech,S1465,2023-01-09,70.07,WH-ME-04,True,4.75,3.85
P100210,BookNest Yoga Item 00210,Sports,Yoga,Zenith,S1380,2024-11-20,41.42,WH-NA-04,True,3.34,4.03
P100211,Astra Fragrance Item 00211,Beauty,Fragrance,EcoLine,S1574,2023-07-27,119.92,WH-ME-03,True,2.12,3.63
P100212,Zenith Skincare Item 00212,Beauty,Skincare,Toyverse,S1717,2023-01-14,33.15,WH-ME-02,True,9.56,3.12
P100213,HomePro STEM Toys Item 00213,Toys,STEM Toys,Astra,S1038,2024-09-22,11.32,WH-ME-02,True,1.61,2.9
P100214,NovaTech Snacks Item 00214,Grocery,Snacks,UrbanWear,S1550,2023-02-28,35.86,WH-EU-01,True,0.28,4.2
P100215,FitPeak Action Figures Item 00215,Toys,Action Figures,Zenith,S1760,2024-12-25,20.23,WH-LA-02,True,0.46,3.56
P100216,CloudNine Puzzles Item 00216,Toys,Puzzles,CloudNine,S1158,2024-06-15,9.78,WH-AP-02,True,0.6,3.78
P100217,EcoLine Cleaning Item 00217,Home & Kitchen,Cleaning,BookNest,S1286,2024-05-26,18.05,WH-NA-02,True,2.65,4.48
P100218,Toyverse Education Item 00218,Books,Education,Toyverse,S1241,2024-10-04,12.6,WH-ME-04,True,0.68,4.33
P100219,FreshMart Furniture Item 00219,Home & Kitchen,Furniture,Zenith,S1367,2025-01-21,33.16,WH-NA-02,True,1.39,3.43
P100220,UrbanWear Dolls Item 00220,Toys,Dolls,NovaTech,S1868,2024-07-06,3.46,WH-AP-03,True,3.31,3.61
P100221,Zenith Storage Item 00221,Home & Kitchen,Storage,Zenith,S1611,2023-05-10,4.59,WH-NA-01,True,2.98,3.28
P100222,UrbanWear Cameras Item 00222,Electronics,Cameras,HomePro,S1805,2023-09-18,53.8,WH-LA-03,True,1.97,2.83
P100223,FreshMart Skincare Item 00223,Beauty,Skincare,UrbanWear,S1600,2024-01-30,23.68,WH-EU-03,True,3.54,3.33
P100224,HomePro Haircare Item 00224,Beauty,Haircare,EcoLine,S1002,2023-12-27,105.98,WH-ME-01,True,1.52,4.04
P100225,FreshMart Women Clothing Item 00225,Fashion,Women Clothing,PureGlow,S1817,2023-10-11,13.08,WH-EU-02,True,3.65,4.16
P100226,HomePro Cookware Item 00226,Home & Kitchen,Cookware,Astra,S1366,2024-07-09,61.0,WH-EU-04,True,2.33,3.9
P100227,HomePro Fiction Item 00227,Books,Fiction,PureGlow,S1053,2023-11-30,16.65,WH-EU-01,True,2.59,4.84
P100228,NovaTech Puzzles Item 00228,Toys,Puzzles,CloudNine,S1065,2025-04-16,42.5,WH-AP-04,True,2.35,4.22
P100229,FreshMart Pantry Item 00229,Grocery,Pantry,EcoLine,S1111,2023-09-08,17.1,WH-AP-03,True,4.73,3.79
P100230,Astra Tools Item 00230,Beauty,Tools,CloudNine,S1802,2023-06-27,31.81,WH-LA-01,True,0.95,2.86
P100231,Zenith Team Sports Item 00231,Sports,Team Sports,Astra,S1062,2025-01-15,26.28,WH-AP-04,True,1.81,2.89
P100232,Zenith Action Figures Item 00232,Toys,Action Figures,NovaTech,S1502,2023-12-24,17.81,WH-AP-03,True,3.72,4.86
P100233,FitPeak Cookware Item 00233,Home & Kitchen,Cookware,EcoLine,S1151,2024-02-18,12.33,WH-NA-03,True,4.87,2.58
P100234,EcoLine Shoes Item 00234,Fashion,Shoes,Zenith,S1599,2025-04-19,30.9,WH-LA-02,True,2.87,4.57
P100235,EcoLine Comics Item 00235,Books,Comics,FreshMart,S1301,2023-10-31,43.11,WH-AP-03,True,3.13,2.62
P100236,CloudNine STEM Toys Item 00236,Toys,STEM Toys,NovaTech,S1873,2024-08-07,13.93,WH-LA-02,True,2.03,4.13
P100237,Toyverse Fragrance Item 00237,Beauty,Fragrance,UrbanWear,S1423,2023-04-12,16.76,WH-ME-03,True,5.12,4.49
P100238,BookNest Organic Item 00238,Grocery,Organic,CloudNine,S1097,2023-12-31,37.62,WH-ME-03,True,2.74,3.31
P100239,Zenith Dolls Item 00239,Toys,Dolls,PureGlow,S1383,2023-03-17,11.34,WH-EU-01,True,0.27,3.99
P100240,NovaTech Snacks Item 00240,Grocery,Snacks,NovaTech,S1095,2025-01-05,54.79,WH-AP-02,True,7.22,3.66
P100241,HomePro Furniture Item 00241,Home & Kitchen,Furniture,FreshMart,S1061,2023-01-03,52.32,WH-LA-03,True,0.49,3.49
P100242,BookNest Fiction Item 00242,Books,Fiction,FitPeak,S1894,2023-12-09,27.89,WH-AP-02,True,2.04,2.65
P100243,EcoLine Cameras Item 00243,Electronics,Cameras,PureGlow,S1360,2025-02-27,32.92,WH-NA-04,True,1.7,3.81
P100244,Zenith Makeup Item 00244,Beauty,Makeup,Toyverse,S1229,2024-05-08,17.81,WH-NA-04,True,2.86,4.03
P100245,FitPeak Children Item 00245,Books,Children,NovaTech,S1780,2024-10-19,69.69,WH-ME-01,True,0.96,4.5
P100246,FreshMart Fragrance Item 00246,Beauty,Fragrance,EcoLine,S1628,2023-06-08,25.72,WH-LA-02,True,2.82,4.91
P100247,Zenith Wearables Item 00247,Electronics,Wearables,CloudNine,S1273,2024-03-27,12.15,WH-NA-01,True,1.71,2.78
P100248,CloudNine Shoes Item 00248,Fashion,Shoes,PureGlow,S1347,2023-05-21,58.22,WH-ME-04,True,2.6,3.03
P100249,HomePro Laptops Item 00249,Electronics,Laptops,EcoLine,S1673,2023-01-10,25.29,WH-AP-01,True,4.22,3.89
P100250,CloudNine Storage Item 00250,Home & Kitchen,Storage,Zenith,S1031,2023-10-20,20.28,WH-NA-03,True,4.1,4.52
P100251,BookNest Fragrance Item 00251,Beauty,Fragrance,Toyverse,S1349,2024-11-06,34.58,WH-EU-02,True,0.88,4.67
P100252,CloudNine Business Item 00252,Books,Business,FitPeak,S1795,2024-11-03,20.33,WH-LA-03,True,5.7,3.08
P100253,HomePro Cookware Item 00253,Home & Kitchen,Cookware,HomePro,S1772,2024-08-12,82.89,WH-LA-04,True,4.03,3.61
P100254,PureGlow Smartphones Item 00254,Electronics,Smartphones,Toyverse,S1677,2024-09-28,7.67,WH-AP-02,True,3.77,2.7
P100255,Toyverse Breakfast Item 00255,Grocery,Breakfast,BookNest,S1279,2025-01-13,83.2,WH-EU-03,True,0.48,3.36
P100256,BookNest Furniture Item 00256,Home & Kitchen,Furniture,NovaTech,S1290,2024-12-08,80.3,WH-LA-03,True,3.58,4.1
P100257,Zenith Breakfast Item 00257,Grocery,Breakfast,PureGlow,S1046,2025-02-14,50.61,WH-EU-04,True,3.51,3.33
P100258,Astra Puzzles Item 00258,Toys,Puzzles,Astra,S1209,2025-04-17,120.11,WH-ME-02,True,0.71,3.33
P100259,PureGlow Makeup Item 00259,Beauty,Makeup,PureGlow,S1335,2024-03-28,13.21,WH-NA-04,True,2.83,3.0
P100260,CloudNine Headphones Item 00260,Electronics,Headphones,BookNest,S1179,2024-09-24,12.35,WH-EU-01,True,2.66,3.25
P100261,CloudNine Puzzles Item 00261,Toys,Puzzles,UrbanWear,S1512,2024-06-25,24.17,WH-LA-02,True,3.32,2.88
P100262,BookNest Fiction Item 00262,Books,Fiction,CloudNine,S1043,2023-05-29,60.94,WH-AP-02,True,2.78,4.47
P100263,NovaTech Headphones Item 00263,Electronics,Headphones,FitPeak,S1589,2024-04-04,30.68,WH-AP-02,True,4.99,2.59
P100264,PureGlow Action Figures Item 00264,Toys,Action Figures,NovaTech,S1414,2024-07-31,10.99,WH-NA-01,True,1.14,3.1
P100265,EcoLine Education Item 00265,Books,Education,Toyverse,S1851,2024-12-02,65.53,WH-ME-04,True,2.58,3.79
P100266,NovaTech Cleaning Item 00266,Home & Kitchen,Cleaning,UrbanWear,S1446,2023-12-08,24.42,WH-LA-03,True,4.5,3.75
P100267,NovaTech Puzzles Item 00267,Toys,Puzzles,BookNest,S1891,2024-03-04,47.7,WH-ME-02,True,3.05,3.26
P100268,FitPeak Education Item 00268,Books,Education,HomePro,S1078,2023-03-14,31.23,WH-LA-01,True,4.15,3.7
P100269,FreshMart Decor Item 00269,Home & Kitchen,Decor,UrbanWear,S1794,2023-10-16,26.85,WH-ME-04,True,10.96,2.94
P100270,UrbanWear Education Item 00270,Books,Education,NovaTech,S1149,2024-04-27,19.59,WH-ME-01,True,1.85,2.56
P100271,EcoLine Makeup Item 00271,Beauty,Makeup,HomePro,S1778,2024-06-20,11.66,WH-NA-03,True,3.0,4.69
P100272,Toyverse Bags Item 00272,Fashion,Bags,EcoLine,S1778,2025-04-07,11.86,WH-LA-03,True,0.47,3.91
P100273,Zenith Breakfast Item 00273,Grocery,Breakfast,Zenith,S1639,2025-02-16,62.95,WH-ME-03,True,7.21,3.24
P100274,Toyverse Education Item 00274,Books,Education,NovaTech,S1480,2023-03-24,22.77,WH-AP-03,True,1.29,4.05
P100275,EcoLine Cycling Item 00275,Sports,Cycling,Astra,S1360,2025-02-10,16.11,WH-LA-01,False,3.45,4.06
P100276,Toyverse Furniture Item 00276,Home & Kitchen,Furniture,Toyverse,S1038,2023-05-04,59.92,WH-NA-02,True,4.61,4.14
P100277,NovaTech Business Item 00277,Books,Business,Zenith,S1884,2024-04-27,40.66,WH-NA-03,True,5.64,4.42
P100278,EcoLine Action Figures Item 00278,Toys,Action Figures,FreshMart,S1810,2024-05-24,19.35,WH-NA-02,True,2.08,3.96
P100279,Zenith Breakfast Item 00279,Grocery,Breakfast,UrbanWear,S1329,2024-04-15,11.19,WH-LA-04,True,0.59,3.1
P100280,HomePro Breakfast Item 00280,Grocery,Breakfast,Astra,S1461,2023-08-01,28.15,WH-NA-04,True,0.66,3.75
P100281,FreshMart Fiction Item 00281,Books,Fiction,Zenith,S1176,2025-02-06,13.85,WH-NA-02,True,0.83,4.34
P100282,Toyverse Fragrance Item 00282,Beauty,Fragrance,FreshMart,S1535,2025-01-13,23.81,WH-LA-04,True,5.02,4.89
P100283,FitPeak Shoes Item 00283,Fashion,Shoes,PureGlow,S1396,2024-09-16,31.21,WH-AP-02,False,1.42,3.59
P100284,Astra Children Item 00284,Books,Children,Zenith,S1662,2023-01-29,53.51,WH-ME-03,True,2.33,4.56
P100285,NovaTech Furniture Item 00285,Home & Kitchen,Furniture,FreshMart,S1694,2025-01-28,27.51,WH-AP-01,True,3.07,2.67
P100286,CloudNine Cycling Item 00286,Sports,Cycling,Zenith,S1617,2023-06-22,44.68,WH-EU-01,True,2.68,2.6
P100287,EcoLine Fiction Item 00287,Books,Fiction,Zenith,S1144,2024-05-19,89.26,WH-ME-04,True,5.27,2.59
P100288,HomePro Team Sports Item 00288,Sports,Team Sports,EcoLine,S1725,2023-05-28,37.77,WH-NA-03,True,0.69,4.44
P100289,BookNest Yoga Item 00289,Sports,Yoga,Zenith,S1810,2024-01-26,11.84,WH-ME-03,True,0.94,4.58
P100290,NovaTech Accessories Item 00290,Fashion,Accessories,Zenith,S1686,2024-06-03,6.46,WH-AP-02,True,3.87,3.01
P100291,FitPeak Fiction Item 00291,Books,Fiction,PureGlow,S1184,2024-07-14,65.59,WH-EU-03,True,2.11,3.7
P100292,UrbanWear Comics Item 00292,Books,Comics,UrbanWear,S1140,2025-02-05,22.46,WH-EU-01,False,1.45,4.0
P100293,NovaTech Furniture Item 00293,Home & Kitchen,Furniture,FreshMart,S1789,2024-11-23,49.2,WH-LA-02,True,10.44,2.61
P100294,EcoLine Cameras Item 00294,Electronics,Cameras,HomePro,S1611,2023-09-30,33.65,WH-AP-01,True,1.52,3.6
P100295,HomePro Women Clothing Item 00295,Fashion,Women Clothing,CloudNine,S1789,2024-09-17,9.38,WH-LA-04,False,1.68,4.72
P100296,Astra Bags Item 00296,Fashion,Bags,BookNest,S1373,2023-05-02,19.13,WH-EU-04,True,2.19,3.65
P100297,PureGlow Breakfast Item 00297,Grocery,Breakfast,CloudNine,S1802,2023-10-29,30.32,WH-AP-03,True,4.02,3.86
P100298,UrbanWear Tools Item 00298,Beauty,Tools,PureGlow,S1828,2023-08-23,59.15,WH-AP-04,True,7.57,4.21
P100299,Zenith Haircare Item 00299,Beauty,Haircare,EcoLine,S1451,2024-03-11,30.73,WH-AP-03,True,2.56,4.33
P100300,FreshMart Team Sports Item 00300,Sports,Team Sports,FreshMart,S1428,2024-11-13,8.01,WH-EU-02,True,4.01,2.88
P100301,HomePro Tools Item 00301,Beauty,Tools,PureGlow,S1053,2023-01-30,71.98,WH-AP-04,True,5.92,3.65
P100302,NovaTech Children Item 00302,Books,Children,CloudNine,S1866,2024-10-17,40.65,WH-LA-01,True,3.7,2.98
P100303,NovaTech Furniture Item 00303,Home & Kitchen,Furniture,HomePro,S1279,2025-04-11,31.7,WH-AP-03,True,3.04,4.04
P100304,NovaTech Bags Item 00304,Fashion,Bags,UrbanWear,S1836,2023-03-07,8.58,WH-AP-03,True,3.08,4.4
P100305,BookNest Fiction Item 00305,Books,Fiction,Astra,S1405,2024-07-19,73.05,WH-LA-01,True,4.32,4.6
P100306,BookNest Education Item 00306,Books,Education,NovaTech,S1383,2023-03-11,56.92,WH-EU-04,True,7.56,3.98
P100307,NovaTech Cameras Item 00307,Electronics,Cameras,CloudNine,S1665,2025-03-15,18.18,WH-ME-03,True,1.78,4.69
P100308,Astra Women Clothing Item 00308,Fashion,Women Clothing,PureGlow,S1849,2023-08-09,10.12,WH-AP-04,True,2.75,3.9
P100309,Toyverse Bags Item 00309,Fashion,Bags,EcoLine,S1005,2025-02-04,14.64,WH-NA-03,True,7.08,3.31
P100310,UrbanWear Cameras Item 00310,Electronics,Cameras,HomePro,S1561,2023-11-15,79.19,WH-LA-04,True,2.18,4.27
P100311,PureGlow STEM Toys Item 00311,Toys,STEM Toys,UrbanWear,S1308,2024-12-04,17.46,WH-NA-04,True,1.13,3.09
P100312,BookNest Laptops Item 00312,Electronics,Laptops,Zenith,S1812,2025-04-10,19.54,WH-LA-04,True,3.93,4.11
P100313,NovaTech Snacks Item 00313,Grocery,Snacks,Toyverse,S1611,2025-01-21,99.12,WH-LA-02,True,0.94,4.98
P100314,EcoLine Wearables Item 00314,Electronics,Wearables,UrbanWear,S1735,2024-08-24,46.41,WH-EU-01,True,4.61,3.41
P100315,Astra Team Sports Item 00315,Sports,Team Sports,EcoLine,S1361,2024-07-16,27.27,WH-EU-04,False,0.4,3.57
P100316,Zenith Board Games Item 00316,Toys,Board Games,Zenith,S1087,2023-03-15,36.06,WH-LA-01,True,1.6,4.08
P100317,FreshMart Fiction Item 00317,Books,Fiction,FreshMart,S1519,2024-09-03,26.44,WH-LA-01,True,2.79,4.03
P100318,Toyverse Headphones Item 00318,Electronics,Headphones,Astra,S1650,2024-10-25,33.0,WH-AP-01,True,1.55,3.21
P100319,CloudNine Business Item 00319,Books,Business,Astra,S1365,2023-09-27,11.99,WH-NA-03,True,1.07,4.4
P100320,CloudNine Education Item 00320,Books,Education,Zenith,S1643,2024-07-09,75.15,WH-NA-04,True,2.01,2.62
P100321,Astra Education Item 00321,Books,Education,FitPeak,S1559,2024-06-16,54.04,WH-ME-03,True,8.87,3.37
P100322,CloudNine Bags Item 00322,Fashion,Bags,Toyverse,S1646,2024-10-16,29.53,WH-EU-02,True,2.67,4.57
P100323,CloudNine Men Clothing Item 00323,Fashion,Men Clothing,Toyverse,S1037,2023-06-14,36.85,WH-ME-02,False,5.8,4.14
P100324,UrbanWear Skincare Item 00324,Beauty,Skincare,Astra,S1323,2024-01-06,30.57,WH-ME-02,False,0.69,3.37
P100325,Toyverse Puzzles Item 00325,Toys,Puzzles,PureGlow,S1037,2023-11-23,14.14,WH-EU-03,True,1.24,4.95
P100326,Astra Cycling Item 00326,Sports,Cycling,Zenith,S1339,2023-02-12,16.96,WH-ME-01,True,0.65,3.86
P100327,BookNest Furniture Item 00327,Home & Kitchen,Furniture,BookNest,S1761,2024-07-30,23.06,WH-AP-03,True,1.21,4.16
P100328,HomePro Dolls Item 00328,Toys,Dolls,Toyverse,S1708,2023-05-24,21.1,WH-AP-04,True,2.24,3.86
P100329,PureGlow Children Item 00329,Books,Children,NovaTech,S1744,2024-07-24,24.92,WH-AP-02,True,1.34,4.47
P100330,EcoLine Cleaning Item 00330,Home & Kitchen,Cleaning,HomePro,S1558,2024-06-15,15.11,WH-ME-02,True,1.25,4.39
P100331,NovaTech Fiction Item 00331,Books,Fiction,FitPeak,S1676,2025-02-20,11.82,WH-ME-02,True,3.5,4.96
P100332,EcoLine Team Sports Item 00332,Sports,Team Sports,CloudNine,S1436,2023-02-13,23.43,WH-EU-02,True,1.33,2.76
P100333,Toyverse Pantry Item 00333,Grocery,Pantry,Astra,S1744,2023-06-27,53.45,WH-ME-04,True,3.61,2.99
P100334,Zenith Dolls Item 00334,Toys,Dolls,Astra,S1076,2024-04-29,63.62,WH-AP-01,True,1.37,3.49
P100335,CloudNine Children Item 00335,Books,Children,Zenith,S1163,2024-07-07,25.81,WH-NA-01,True,4.54,2.92
P100336,Zenith Accessories Item 00336,Fashion,Accessories,Toyverse,S1035,2023-10-10,7.58,WH-EU-01,True,5.95,2.85
P100337,Zenith Storage Item 00337,Home & Kitchen,Storage,FitPeak,S1370,2024-09-04,16.28,WH-AP-01,True,1.63,3.28
P100338,HomePro Wearables Item 00338,Electronics,Wearables,Zenith,S1460,2023-05-09,12.88,WH-ME-04,True,5.43,4.17
P100339,NovaTech Comics Item 00339,Books,Comics,EcoLine,S1140,2023-04-12,11.06,WH-LA-01,False,3.42,2.82
P100340,FitPeak Comics Item 00340,Books,Comics,Zenith,S1285,2023-07-15,15.6,WH-EU-04,True,3.08,2.7
P100341,CloudNine Cookware Item 00341,Home & Kitchen,Cookware,HomePro,S1511,2024-04-21,13.41,WH-LA-01,True,3.84,2.78
P100342,NovaTech Puzzles Item 00342,Toys,Puzzles,PureGlow,S1793,2024-04-01,30.19,WH-ME-01,True,4.2,4.57
P100343,EcoLine Beverages Item 00343,Grocery,Beverages,PureGlow,S1710,2023-10-04,11.59,WH-AP-04,True,1.64,4.3
P100344,HomePro Skincare Item 00344,Beauty,Skincare,NovaTech,S1462,2023-11-03,46.66,WH-EU-02,True,2.19,4.13
P100345,Zenith Snacks Item 00345,Grocery,Snacks,FitPeak,S1683,2025-04-16,7.86,WH-ME-04,True,5.77,3.13
P100346,FreshMart Decor Item 00346,Home & Kitchen,Decor,PureGlow,S1307,2023-09-05,19.33,WH-EU-02,True,1.41,4.64
P100347,FreshMart Shoes Item 00347,Fashion,Shoes,UrbanWear,S1124,2024-10-01,38.09,WH-EU-03,True,1.69,3.78
P100348,Toyverse Women Clothing Item 00348,Fashion,Women Clothing,Astra,S1369,2023-08-15,11.59,WH-LA-02,True,1.4,4.4
P100349,FreshMart Comics Item 00349,Books,Comics,HomePro,S1626,2024-01-28,21.14,WH-NA-03,True,3.13,3.15
P100350,BookNest Furniture Item 00350,Home & Kitchen,Furniture,CloudNine,S1736,2024-02-11,30.1,WH-AP-04,True,3.98,3.45
P100351,EcoLine Action Figures Item 00351,Toys,Action Figures,NovaTech,S1128,2024-12-02,15.97,WH-ME-03,True,0.72,2.78
P100352,Toyverse Cleaning Item 00352,Home & Kitchen,Cleaning,Zenith,S1529,2023-09-27,16.42,WH-ME-04,True,2.33,4.65
P100353,Zenith Accessories Item 00353,Fashion,Accessories,EcoLine,S1186,2024-03-01,36.05,WH-EU-01,True,2.03,4.95
P100354,Astra Puzzles Item 00354,Toys,Puzzles,NovaTech,S1530,2024-09-27,52.06,WH-EU-01,True,8.97,4.68
P100355,HomePro Outdoor Item 00355,Sports,Outdoor,FitPeak,S1726,2025-04-08,31.65,WH-EU-04,True,1.45,2.62
P100356,PureGlow Children Item 00356,Books,Children,NovaTech,S1256,2024-10-15,6.85,WH-EU-03,True,3.67,3.25
P100357,Zenith Outdoor Item 00357,Sports,Outdoor,PureGlow,S1629,2024-09-23,50.04,WH-LA-02,True,7.49,3.1
P100358,Zenith Decor Item 00358,Home & Kitchen,Decor,HomePro,S1606,2023-11-21,25.86,WH-LA-03,True,5.49,3.72
P100359,Zenith Women Clothing Item 00359,Fashion,Women Clothing,EcoLine,S1737,2023-11-20,28.11,WH-LA-04,True,7.49,4.89
P100360,Astra Children Item 00360,Books,Children,Astra,S1083,2024-10-20,10.59,WH-NA-02,True,2.29,4.02
P100361,EcoLine Outdoor Item 00361,Sports,Outdoor,BookNest,S1632,2024-10-30,61.33,WH-NA-01,True,7.65,2.83
P100362,PureGlow Breakfast Item 00362,Grocery,Breakfast,Zenith,S1309,2024-08-01,42.33,WH-AP-04,True,1.41,4.0
P100363,PureGlow Fragrance Item 00363,Beauty,Fragrance,Toyverse,S1074,2023-03-28,25.35,WH-NA-02,True,7.43,2.51
P100364,BookNest Bags Item 00364,Fashion,Bags,Toyverse,S1475,2023-10-10,26.57,WH-EU-03,True,1.7,4.93
P100365,HomePro Children Item 00365,Books,Children,FitPeak,S1882,2024-02-28,20.8,WH-ME-03,True,0.25,3.69
P100366,HomePro Comics Item 00366,Books,Comics,FitPeak,S1527,2023-02-18,50.5,WH-LA-02,True,10.44,2.59
P100367,UrbanWear Furniture Item 00367,Home & Kitchen,Furniture,Toyverse,S1125,2023-12-07,19.45,WH-ME-01,True,1.31,3.49
P100368,HomePro Beverages Item 00368,Grocery,Beverages,NovaTech,S1051,2024-06-12,15.87,WH-ME-02,True,4.54,3.77
P100369,BookNest Puzzles Item 00369,Toys,Puzzles,UrbanWear,S1886,2025-02-17,24.19,WH-EU-02,True,5.22,4.82
P100370,CloudNine Children Item 00370,Books,Children,FitPeak,S1194,2023-01-19,18.59,WH-EU-02,True,0.89,4.29
P100371,Toyverse Breakfast Item 00371,Grocery,Breakfast,Toyverse,S1315,2023-10-28,7.49,WH-AP-04,True,4.66,4.3
P100372,BookNest Smartphones Item 00372,Electronics,Smartphones,FreshMart,S1468,2024-11-19,45.06,WH-EU-04,True,3.69,2.79
P100373,FitPeak Tools Item 00373,Beauty,Tools,Astra,S1051,2024-08-16,13.14,WH-ME-02,True,0.2,3.87
P100374,Zenith Breakfast Item 00374,Grocery,Breakfast,Zenith,S1481,2025-01-24,21.03,WH-ME-02,True,4.56,4.17
P100375,BookNest Smartphones Item 00375,Electronics,Smartphones,HomePro,S1270,2025-04-22,10.83,WH-ME-04,True,6.35,2.85
P100376,Astra Dolls Item 00376,Toys,Dolls,BookNest,S1052,2024-09-20,34.42,WH-LA-03,True,0.94,3.83
P100377,FreshMart Haircare Item 00377,Beauty,Haircare,PureGlow,S1075,2025-04-12,6.87,WH-AP-01,True,1.45,4.78
P100378,PureGlow Breakfast Item 00378,Grocery,Breakfast,EcoLine,S1696,2023-10-06,16.0,WH-LA-04,True,3.9,3.47
P100379,NovaTech Storage Item 00379,Home & Kitchen,Storage,BookNest,S1382,2024-03-04,19.65,WH-ME-03,True,5.24,4.47
P100380,UrbanWear Education Item 00380,Books,Education,EcoLine,S1521,2024-03-26,69.71,WH-AP-01,True,2.05,4.4
P100381,Astra Smartphones Item 00381,Electronics,Smartphones,HomePro,S1730,2024-11-09,23.13,WH-ME-03,True,1.89,4.11
P100382,Toyverse Breakfast Item 00382,Grocery,Breakfast,HomePro,S1620,2023-07-21,21.85,WH-LA-01,True,3.43,3.35
P100383,EcoLine Shoes Item 00383,Fashion,Shoes,FitPeak,S1166,2025-03-27,21.91,WH-AP-01,True,1.36,3.83
P100384,FitPeak Yoga Item 00384,Sports,Yoga,FreshMart,S1848,2024-04-30,30.08,WH-LA-01,True,5.48,2.85
P100385,PureGlow Breakfast Item 00385,Grocery,Breakfast,Toyverse,S1835,2024-03-18,17.2,WH-NA-01,True,2.47,2.75
P100386,Zenith Business Item 00386,Books,Business,NovaTech,S1426,2023-09-19,6.52,WH-LA-03,True,0.61,3.22
P100387,EcoLine Fitness Item 00387,Sports,Fitness,Toyverse,S1271,2023-03-28,22.87,WH-LA-03,True,2.97,3.86
P100388,EcoLine Skincare Item 00388,Beauty,Skincare,Toyverse,S1174,2024-09-29,28.54,WH-LA-01,True,1.28,3.35
P100389,Zenith Board Games Item 00389,Toys,Board Games,UrbanWear,S1032,2023-11-01,10.02,WH-LA-03,True,2.79,3.12
P100390,Astra Storage Item 00390,Home & Kitchen,Storage,Toyverse,S1321,2023-12-20,17.73,WH-AP-02,True,5.04,2.64
P100391,CloudNine Bags Item 00391,Fashion,Bags,UrbanWear,S1420,2023-10-27,9.52,WH-LA-01,True,1.17,2.91
P100392,CloudNine Snacks Item 00392,Grocery,Snacks,HomePro,S1531,2024-03-10,31.29,WH-EU-03,True,1.87,3.25
P100393,FreshMart Comics Item 00393,Books,Comics,BookNest,S1321,2025-02-25,54.54,WH-EU-02,True,1.46,2.6
P100394,FitPeak Breakfast Item 00394,Grocery,Breakfast,FreshMart,S1362,2024-10-20,178.26,WH-ME-01,True,0.57,4.0
P100395,UrbanWear Beverages Item 00395,Grocery,Beverages,PureGlow,S1571,2023-09-03,15.71,WH-ME-02,True,0.24,2.81
P100396,PureGlow Haircare Item 00396,Beauty,Haircare,CloudNine,S1212,2024-07-11,14.89,WH-AP-04,True,4.6,4.87
P100397,FitPeak Comics Item 00397,Books,Comics,FreshMart,S1814,2025-03-30,12.4,WH-ME-01,True,2.56,3.44
P100398,EcoLine Fitness Item 00398,Sports,Fitness,Zenith,S1556,2023-08-04,12.44,WH-AP-01,True,1.44,4.8
P100399,HomePro Dolls Item 00399,Toys,Dolls,PureGlow,S1043,2024-12-31,68.17,WH-ME-02,True,1.21,4.41
P100400,Toyverse Furniture Item 00400,Home & Kitchen,Furniture,Zenith,S1262,2023-02-17,37.21,WH-AP-04,False,2.68,2.51
P100401,FreshMart Makeup Item 00401,Beauty,Makeup,PureGlow,S1575,2025-04-19,8.68,WH-ME-01,True,4.87,3.62
P100402,EcoLine Men Clothing Item 00402,Fashion,Men Clothing,CloudNine,S1600,2023-10-14,141.17,WH-EU-04,True,2.89,4.82
P100403,Zenith Skincare Item 00403,Beauty,Skincare,FreshMart,S1231,2023-10-04,131.61,WH-EU-04,True,3.5,3.2
P100404,BookNest Smartphones Item 00404,Electronics,Smartphones,FitPeak,S1734,2023-11-23,50.14,WH-AP-04,True,3.63,3.35
P100405,Astra Storage Item 00405,Home & Kitchen,Storage,FreshMart,S1161,2023-05-21,15.48,WH-AP-02,True,2.88,4.15
P100406,Zenith Organic Item 00406,Grocery,Organic,UrbanWear,S1774,2023-07-13,38.03,WH-ME-02,True,3.48,4.31
P100407,Zenith Business Item 00407,Books,Business,Astra,S1787,2023-12-24,50.47,WH-NA-03,True,0.89,4.08
P100408,CloudNine Tools Item 00408,Beauty,Tools,CloudNine,S1870,2023-02-14,89.46,WH-NA-02,False,4.04,3.25
P100409,HomePro Bags Item 00409,Fashion,Bags,Astra,S1856,2025-01-15,24.55,WH-AP-01,True,1.23,2.86
P100410,CloudNine Beverages Item 00410,Grocery,Beverages,PureGlow,S1897,2024-05-22,51.21,WH-NA-02,True,5.74,3.23
P100411,EcoLine Cameras Item 00411,Electronics,Cameras,EcoLine,S1109,2024-09-21,17.25,WH-ME-03,True,1.38,3.07
P100412,Zenith Team Sports Item 00412,Sports,Team Sports,FreshMart,S1536,2024-06-16,26.03,WH-AP-04,True,2.55,4.4
