event_id,event_time,customer_id,session_id,event_type,product_id,device_type,traffic_channel,region,quantity,user_agent_family,ingestion_time
E000000200,2025-11-13 17:47:39,C111144,SESS74538226,search,P102800,mobile,social,North America,2,Chrome,2025-11-13 17:47:39
E000000201,2025-11-06 19:08:56,C120934,SESS34882018,page_view,P111779,mobile,email,Asia Pacific,2,Safari,2025-11-06 19:08:56
E000000202,2026-02-27 11:21:47,C105890,SESS24671484,product_view,P105637,desktop,organic,Europe,3,Chrome,2026-02-27 11:34:47
E000000203,2026-02-12 12:59:04,C103394,SESS96057902,search,P102729,mobile,paid_search,Latin America,2,Chrome,2026-02-12 13:00:04
E000000204,2026-02-07 16:45:43,C117348,SESS42247797,page_view,P103539,desktop,social,Asia Pacific,2,Chrome,2026-02-07 16:52:43
E000000205,2025-11-01 18:22:00,C107470,SESS64249075,product_view,P108103,desktop,organic,Latin America,1,Chrome,2025-11-01 18:28:00
E000000206,2025-12-02 02:02:20,C116991,SESS74518097,page_view,P108601,desktop,organic,North America,1,Safari,2025-12-02 02:02:20
E000000207,2026-01-26 16:56:35,C122745,SESS52380756,add_to_cart,P100035,mobile,social,North America,1,Safari,2026-01-26 16:58:35
E000000208,2025-11-26 05:57:59,C105131,SESS72440998,remove_from_cart,P105875,mobile,social,Asia Pacific,2,Edge,2025-11-26 06:00:59
E000000209,2026-03-10 22:28:22,C119666,SESS32278987,product_view,P101046,mobile,direct,Asia Pacific,1,Chrome,2026-03-10 22:42:22
E000000210,2025-11-05 13:22:44,C111029,SESS39856405,add_to_cart,P110990,desktop,organic,Latin America,1,Amazon_App,2025-11-05 13:31:44
E000000211,2026-01-28 20:12:21,C105916,SESS29023783,remove_from_cart,P111560,mobile,organic,Middle East,1,Chrome,2026-01-28 20:15:21
E000000212,2025-11-05 01:34:34,C123798,SESS36659075,add_to_cart,P102987,mobile,paid_search,Asia Pacific,2,Amazon_App,2025-11-05 01:37:34
E000000213,2026-01-07 10:20:45,C102465,SESS42734652,search,P107912,mobile,email,Middle East,2,Chrome,2026-01-07 10:22:45
E000000214,2025-10-04 02:48:25,C124299,SESS59071171,product_view,P107219,mobile,organic,Middle East,1,Safari,2025-10-04 02:48:25
E000000215,2026-01-07 06:41:36,C118784,SESS98795811,page_view,P105808,mobile,email,Europe,3,Chrome,2026-01-07 06:44:36
E000000216,2026-01-18 19:34:08,C109684,SESS27448896,product_view,P108841,desktop,direct,North America,1,Chrome,2026-01-18 19:34:08
E000000217,2026-02-22 14:40:02,C100313,SESS55963210,checkout_start,P107425,mobile,organic,North America,1,Safari,2026-02-22 14:43:02
E000000218,2026-01-12 09:49:54,C110869,SESS15927974,remove_from_cart,P100714,tablet,social,North America,1,Chrome,2026-01-12 09:54:54
E000000219,2025-11-27 07:36:17,C102480,SESS71135116,purchase_click,P100704,mobile,organic,North America,1,Safari,2025-11-27 07:37:17
E000000220,2025-12-25 23:31:51,C122308,SESS33161117,product_view,P100235,mobile,paid_search,Europe,1,Amazon_App,2025-12-25 23:33:51
E000000221,2026-02-09 17:31:42,C108239,SESS46878295,product_view,P100236,mobile,organic,North America,1,Edge,2026-02-09 17:33:42
E000000222,2025-10-15 06:01:24,C100407,SESS82140225,add_to_cart,P105468,desktop,social,Europe,3,Amazon_App,2025-10-15 06:04:24
E000000223,2025-10-02 18:53:12,C120444,SESS82364903,page_view,P109555,desktop,paid_search,North America,1,Safari,2025-10-02 18:56:12
E000000224,2025-12-11 19:36:37,C108883,SESS13699901,purchase_click,P110805,desktop,organic,Europe,1,Safari,2025-12-11 19:40:37
E000000225,2025-12-28 10:46:50,C118366,SESS36294725,page_view,P109511,mobile,organic,Asia Pacific,2,Amazon_App,2025-12-28 10:46:50
E000000226,2025-12-06 19:12:07,C114700,SESS92324171,search,P102871,desktop,email,Asia Pacific,1,Safari,2025-12-06 19:12:07
E000000227,2026-01-04 06:20:45,C121806,SESS30985906,search,P104380,mobile,organic,Asia Pacific,1,Chrome,2026-01-04 06:21:45
E000000228,2025-10-23 06:19:32,C123155,SESS68808896,product_view,P107125,mobile,social,Europe,5,Chrome,2025-10-23 06:21:32
E000000229,2025-11-05 08:11:58,C118481,SESS55355722,page_view,P103541,tablet,paid_search,Latin America,1,Amazon_App,2025-11-05 08:19:58
E000000230,2025-11-29 12:21:55,C100822,SESS96432126,page_view,P104893,mobile,direct,Asia Pacific,1,Amazon_App,2025-11-29 12:22:55
E000000231,2026-02-13 18:46:09,C112190,SESS58584998,checkout_start,P101922,desktop,organic,North America,1,Edge,2026-02-13 19:01:09
E000000232,2025-12-15 12:52:48,C119712,SESS75132110,add_to_cart,P110926,mobile,direct,Europe,1,Chrome,2025-12-15 12:52:48
E000000233,2025-12-04 23:14:39,C101995,SESS21539408,page_view,P100511,desktop,direct,Asia Pacific,1,Chrome,2025-12-04 23:21:39
E000000234,2025-10-02 18:09:13,C115845,SESS97111212,checkout_start,P107420,desktop,direct,Asia Pacific,1,Edge,2025-10-02 18:09:13
E000000235,2026-01-15 11:51:32,C124057,SESS29800817,product_view,P103633,mobile,direct,Europe,1,Chrome,2026-01-15 11:52:32
E000000236,2026-03-05 14:59:31,C108852,SESS57627959,page_view,P111194,mobile,social,Middle East,1,Chrome,2026-03-05 15:06:31
E000000237,2025-11-22 07:44:23,C116396,SESS40663738,page_view,P110804,desktop,organic,Latin America,1,Chrome,2025-11-22 07:48:23
E000000238,2026-01-20 16:46:39,C119274,SESS62847347,add_to_cart,P109028,mobile,email,North America,1,Safari,2026-01-20 16:49:39
E000000239,2026-03-27 07:05:53,C102616,SESS18552954,page_view,P107501,mobile,organic,Middle East,3,Safari,2026-03-27 07:05:53
E000000240,2026-03-15 19:20:17,C117650,SESS58392907,page_view,P104843,mobile,paid_search,Middle East,3,Edge,2026-03-15 19:24:17
E000000241,2025-10-10 12:09:22,C113186,SESS20196567,page_view,P103524,desktop,email,Asia Pacific,1,Chrome,2025-10-10 12:13:22
E000000242,2026-03-15 17:22:32,C111144,SESS65280421,page_view,P107404,tablet,organic,Latin America,3,Chrome,2026-03-15 17:22:32
E000000243,2026-03-10 20:50:24,C115072,SESS72260303,page_view,P110286,desktop,organic,Asia Pacific,2,Firefox,2026-03-10 20:51:24
E000000244,2025-10-24 10:04:21,C107757,SESS71069725,page_view,P105463,desktop,email,Europe,1,Chrome,2025-10-24 10:08:21
E000000245,2025-10-10 22:26:41,C101118,SESS55700960,page_view,P105138,mobile,affiliate,Europe,1,Amazon_App,2025-10-10 22:26:41
E000000246,2025-12-20 01:32:54,C105925,SESS21608596,page_view,P105447,desktop,email,Middle East,1,Safari,2025-12-20 01:39:54
E000000247,2026-03-05 08:32:46,C103226,SESS28779454,product_view,P106574,desktop,affiliate,Europe,1,Safari,2026-03-05 08:32:46
E000000248,2026-03-17 16:42:18,C114308,SESS66095472,checkout_start,P103207,mobile,affiliate,Latin America,3,Chrome,2026-03-17 16:42:18
E000000249,2025-11-20 09:47:40,C109214,SESS82975005,search,P103229,mobile,affiliate,Europe,1,Edge,2025-11-20 09:49:40
E000000250,2026-01-28 05:05:05,C124732,SESS60330207,page_view,P108318,desktop,paid_search,Asia Pacific,1,Firefox,2026-01-28 05:15:05
E000000251,2025-10-17 00:41:24,C120300,SESS22876837,add_to_cart,P103459,mobile,email,Europe,1,Chrome,2025-10-17 00:45:24
E000000252,2026-02-05 23:06:21,C122065,SESS79392112,page_view,P106798,desktop,social,Middle East,1,Firefox,2026-02-05 23:06:21
E000000253,2025-11-05 23:09:29,C104458,SESS24492220,product_view,P107821,mobile,social,North America,1,Chrome,2025-11-05 23:09:29
E000000254,2025-11-19 00:42:37,C113964,SESS70983549,product_view,P109472,mobile,paid_search,Latin America,1,Safari,2025-11-19 00:44:37
E000000255,2025-10-09 04:59:08,C122732,SESS49532263,product_view,P101175,desktop,email,North America,1,Safari,2025-10-09 05:01:08
E000000256,2026-03-13 02:38:11,C107411,SESS69998449,product_view,P111558,mobile,email,Asia Pacific,3,Safari,2026-03-13 02:41:11
E000000257,2026-03-19 12:41:51,C112118,SESS28549628,page_view,P107124,mobile,paid_search,North America,1,Chrome,2026-03-19 12:42:51
E000000258,2025-10-14 07:23:21,C120736,SESS10655430,product_view,P105728,mobile,paid_search,Middle East,2,Safari,2025-10-14 07:23:21
E000000259,2025-12-23 08:10:14,C108561,SESS52852204,page_view,P104538,desktop,direct,Latin America,1,Edge,2025-12-23 08:11:14
E000000260,2025-12-13 03:12:05,C104016,SESS79907980,page_view,P107059,tablet,paid_search,Europe,1,Chrome,2025-12-13 03:17:05
E000000261,2026-02-14 14:45:34,C123822,SESS97237738,product_view,P105517,desktop,organic,Latin America,5,Chrome,2026-02-14 14:45:34
E000000262,2026-03-18 15:58:58,C102824,SESS11852605,checkout_start,P109289,mobile,organic,Latin America,1,Firefox,2026-03-18 16:02:58
E000000263,2025-11-01 23:13:55,C120350,SESS79943870,checkout_start,P108884,mobile,direct,Middle East,1,Amazon_App,2025-11-01 23:13:55
E000000264,2026-01-28 18:59:22,C110480,SESS95415837,search,P108384,mobile,email,North America,1,Safari,2026-01-28 19:01:22
E000000265,2026-01-28 22:37:32,C109011,SESS59560244,product_view,P110905,mobile,email,Middle East,1,Edge,2026-01-28 22:37:32
E000000266,2025-10-25 10:38:40,C115555,SESS56895825,product_view,P102974,mobile,paid_search,Latin America,2,Chrome,2025-10-25 10:47:40
E000000267,2025-10-05 05:18:01,C103812,SESS84611137,add_to_cart,P102564,desktop,direct,Europe,1,Chrome,2025-10-05 05:31:01
E000000268,2025-11-28 01:43:35,C106071,SESS62693102,product_view,P103454,desktop,direct,Middle East,1,Chrome,2025-11-28 01:47:35
E000000269,2026-02-13 21:58:49,C113959,SESS53522314,product_view,P102488,mobile,email,North America,3,Firefox,2026-02-13 22:00:49
E000000270,2025-10-07 11:23:37,C122037,SESS67493010,page_view,P110610,tablet,organic,Asia Pacific,1,Safari,2025-10-07 11:24:37
E000000271,2025-10-16 20:38:38,C117963,SESS44602124,add_to_cart,P107775,desktop,direct,Asia Pacific,1,Chrome,2025-10-16 20:44:38
E000000272,2025-10-22 20:33:58,C118130,SESS95019012,remove_from_cart,P110763,mobile,direct,North America,1,Chrome,2025-10-22 20:37:58
E000000273,2025-11-26 06:33:28,C100440,SESS40210694,search,P108073,mobile,organic,Latin America,1,Safari,2025-11-26 06:34:28
E000000274,2025-12-03 20:13:28,C103418,SESS80987887,page_view,P103194,mobile,paid_search,Asia Pacific,1,Chrome,2025-12-03 20:23:28
E000000275,2026-03-17 16:57:34,C106503,SESS14192647,page_view,P104615,mobile,direct,Middle East,2,Chrome,2026-03-17 17:03:34
E000000276,2025-12-16 10:19:33,C108993,SESS26909868,purchase_click,P102244,mobile,organic,Europe,5,Amazon_App,2025-12-16 10:19:33
E000000277,2025-10-05 05:07:12,C113435,SESS23320262,purchase_click,P109229,tablet,direct,Middle East,2,Amazon_App,2025-10-05 05:08:12
E000000278,2025-11-07 10:04:31,C110466,SESS21606624,product_view,P111253,desktop,affiliate,Europe,2,Chrome,2025-11-07 10:10:31
E000000279,2025-10-24 12:29:42,C104542,SESS70115157,purchase_click,P103727,tablet,organic,Latin America,1,Chrome,2025-10-24 12:40:42
E000000280,2025-10-28 22:28:41,C107562,SESS16207663,page_view,P106306,mobile,email,Latin America,1,Safari,2025-10-28 22:37:41
E000000281,2025-11-28 02:00:30,C119696,SESS81387313,page_view,P103249,desktop,organic,North America,2,Chrome,2025-11-28 02:01:30
E000000282,2025-10-18 10:24:03,C110132,SESS53861919,page_view,P103248,mobile,social,Asia Pacific,1,Edge,2025-10-18 10:25:03
E000000283,2026-01-31 04:56:08,C124264,SESS31694481,product_view,P106300,desktop,organic,Latin America,1,Amazon_App,2026-01-31 04:56:08
E000000284,2026-02-27 17:46:25,C106163,SESS84527391,product_view,P101552,mobile,organic,Asia Pacific,1,Firefox,2026-02-27 18:11:25
E000000285,2025-11-25 13:49:24,C119755,SESS81120557,product_view,P107553,tablet,affiliate,Europe,2,Chrome,2025-11-25 13:49:24
E000000286,2026-03-10 21:22:48,C109809,SESS24562788,page_view,P107648,mobile,paid_search,Asia Pacific,2,Safari,2026-03-10 21:23:48
E000000287,2025-12-30 12:28:30,C103968,SESS18864327,remove_from_cart,P110907,desktop,organic,Middle East,1,Safari,2025-12-30 12:33:30
E000000288,2025-11-10 11:18:56,C115142,SESS58696474,page_view,P106497,mobile,social,Latin America,1,Firefox,2025-11-10 11:20:56
E000000289,2025-12-07 12:28:02,C120399,SESS29511339,add_to_cart,P108544,mobile,paid_search,Asia Pacific,1,Chrome,2025-12-07 12:32:02
E000000290,2026-01-17 00:39:34,C113829,SESS78151592,page_view,P109370,mobile,organic,Middle East,1,Safari,2026-01-17 00:41:34
E000000291,2025-12-18 02:00:15,C105339,SESS72437845,checkout_start,P109320,desktop,email,Europe,2,Edge,2025-12-18 02:00:15
E000000292,2025-10-18 22:56:49,C119579,SESS12554391,page_view,P104621,mobile,organic,North America,2,Chrome,2025-10-18 22:58:49
E000000293,2026-03-03 18:56:18,C103071,SESS30372781,product_view,P105602,desktop,email,Latin America,2,Amazon_App,2026-03-03 18:57:18
E000000294,2026-03-29 12:48:32,C111954,SESS52023483,add_to_cart,P102405,desktop,organic,Latin America,1,Amazon_App,2026-03-29 12:49:32
E000000295,2025-10-30 13:42:13,C123729,SESS23300212,search,P103214,tablet,paid_search,Latin America,5,Chrome,2025-10-30 13:46:13
E000000296,2025-10-31 19:00:23,C119041,SESS20604445,page_view,P103640,desktop,direct,North America,5,Safari,2025-10-31 19:09:23
E000000297,2026-03-26 12:47:45,C115372,SESS12775583,add_to_cart,P101637,mobile,email,Middle East,1,Amazon_App,2026-03-26 12:52:45
E000000298,2025-11-28 08:01:44,C107904,SESS45878635,page_view,P110614,desktop,social,North America,4,Amazon_App,2025-11-28 08:04:44
E000000299,2025-12-30 15:45:08,C101781,SESS56384648,checkout_start,P107195,mobile,organic,North America,3,Safari,2025-12-30 15:59:08
E000000300,2026-03-26 09:35:54,C122002,SESS61766299,search,P105048,desktop,organic,Middle East,1,Edge,2026-03-26 09:36:54
E000000301,2025-12-19 00:23:09,C120275,SESS31601779,add_to_cart,P104234,tablet,organic,Asia Pacific,1,Chrome,2025-12-19 00:34:09
E000000302,2025-10-04 17:48:31,C113805,SESS57159838,product_view,P106923,desktop,organic,Middle East,1,Amazon_App,2025-10-04 17:50:31
E000000303,2026-03-01 06:15:44,C111209,SESS48104158,checkout_start,P110656,desktop,social,Europe,2,Firefox,2026-03-01 06:15:44
E000000304,2025-12-06 09:10:27,C115544,SESS51924243,product_view,P106272,mobile,organic,Latin America,4,Chrome,2025-12-06 09:11:27
E000000305,2025-10-15 02:18:54,C102123,SESS55342746,product_view,P108624,desktop,organic,Middle East,1,Firefox,2025-10-15 02:20:54
E000000306,2025-10-14 06:18:22,C114103,SESS37545794,product_view,P100804,mobile,affiliate,North America,1,Safari,2025-10-14 06:29:22
E000000307,2025-11-22 10:38:39,C113068,SESS52169997,page_view,P110172,mobile,affiliate,Middle East,1,Chrome,2025-11-22 10:42:39
E000000308,2026-01-29 19:54:47,C122888,SESS91084674,page_view,P102789,tablet,organic,Middle East,3,Chrome,2026-01-29 19:56:47
E000000309,2026-03-19 21:18:29,C115261,SESS62034297,search,P104565,mobile,direct,North America,1,Firefox,2026-03-19 21:28:29
E000000310,2026-01-04 20:15:17,C113146,SESS21746161,search,P109661,mobile,organic,North America,5,Amazon_App,2026-01-04 20:15:17
E000000311,2025-10-19 03:45:04,C114535,SESS94503526,page_view,P101157,mobile,direct,Latin America,1,Chrome,2025-10-19 03:47:04
E000000312,2026-01-13 16:05:47,C117702,SESS65410798,product_view,P108925,mobile,direct,Asia Pacific,1,Edge,2026-01-13 16:07:47
E000000313,2025-10-09 09:40:52,C106022,SESS78978354,page_view,P108010,desktop,direct,Middle East,1,Edge,2025-10-09 09:42:52
E000000314,2025-10-19 10:52:10,C119898,SESS12482399,page_view,P103250,mobile,organic,North America,1,Chrome,2025-10-19 10:54:10
E000000315,2025-12-16 18:11:12,C100352,SESS68554764,page_view,P104147,tablet,email,Europe,3,Safari,2025-12-16 18:14:12
E000000316,2026-02-07 14:40:21,C114713,SESS64675301,search,P100906,tablet,organic,Middle East,3,Chrome,2026-02-07 14:45:21
E000000317,2025-12-17 13:58:24,C117446,SESS54608763,purchase_click,P110074,tablet,paid_search,Middle East,3,Chrome,2025-12-17 14:12:24
E000000318,2025-11-16 10:29:51,C107495,SESS38350069,product_view,P107698,mobile,direct,Middle East,1,Edge,2025-11-16 10:38:51
E000000319,2026-02-07 09:32:37,C100443,SESS86643395,product_view,P107838,desktop,direct,Europe,2,Chrome,2026-02-07 09:41:37
E000000320,2025-11-07 04:50:13,C106399,SESS17415069,purchase_click,P103440,mobile,email,Asia Pacific,1,Chrome,2025-11-07 04:54:13
E000000321,2025-12-15 04:03:45,C118667,SESS33137134,product_view,P109919,mobile,organic,North America,1,Firefox,2025-12-15 04:12:45
E000000322,2025-12-06 16:23:37,C106801,SESS23601793,page_view,P104351,mobile,email,North America,2,Safari,2025-12-06 16:23:37
E000000323,2025-11-14 22:16:00,C103323,SESS83511062,purchase_click,P101481,desktop,email,Asia Pacific,1,Chrome,2025-11-14 22:16:00
E000000324,2026-02-24 23:51:58,C116719,SESS11010145,product_view,P102992,mobile,organic,Europe,1,Safari,2026-02-24 23:59:58
E000000325,2025-11-20 00:59:15,C121460,SESS25223077,page_view,P110080,desktop,paid_search,Asia Pacific,2,Amazon_App,2025-11-20 01:07:15
E000000326,2026-01-15 13:42:56,C122359,SESS53794874,search,P104524,mobile,organic,Latin America,1,Edge,2026-01-15 13:43:56
E000000327,2026-02-24 07:26:33,C109799,SESS56951281,product_view,P108417,mobile,direct,North America,1,Chrome,2026-02-24 07:45:33
E000000328,2026-03-19 07:22:25,C119091,SESS65700800,product_view,P107392,desktop,paid_search,Middle East,1,Chrome,2026-03-19 07:23:25
E000000329,2026-01-22 11:32:14,C107235,SESS43125245,product_view,P111974,desktop,paid_search,Latin America,4,Chrome,2026-01-22 11:38:14
E000000330,2025-12-20 17:12:16,C118098,SESS54128780,page_view,P110088,tablet,organic,Latin America,1,Chrome,2025-12-20 17:15:16
E000000331,2026-01-12 12:34:16,C102295,SESS51441443,search,P105148,desktop,affiliate,North America,1,Amazon_App,2026-01-12 12:39:16
E000000332,2026-03-16 23:03:40,C108006,SESS20052564,add_to_cart,P102326,desktop,affiliate,Middle East,1,Safari,2026-03-16 23:04:40
E000000333,2026-03-12 19:49:47,C119720,SESS51665189,purchase_click,P109637,mobile,email,Asia Pacific,1,Safari,2026-03-12 19:54:47
E000000334,2025-12-05 13:27:12,C113352,SESS40304151,product_view,P110273,mobile,email,Middle East,3,Chrome,2025-12-05 13:34:12
E000000335,2026-02-07 10:43:26,C124111,SESS86829806,page_view,P105855,desktop,direct,Middle East,1,Chrome,2026-02-07 10:43:26
E000000336,2026-01-06 09:36:30,C114966,SESS48024860,product_view,P104452,desktop,paid_search,Latin America,1,Edge,2026-01-06 09:41:30
E000000337,2026-01-27 17:57:40,C101916,SESS12445549,product_view,P100979,desktop,social,Asia Pacific,1,Safari,2026-01-27 18:03:40
E000000338,2025-11-29 13:58:46,C106604,SESS99347082,checkout_start,P103459,tablet,direct,North America,4,Amazon_App,2025-11-29 14:01:46
E000000339,2026-02-21 06:18:20,C112185,SESS15305896,purchase_click,P100594,mobile,social,Middle East,1,Amazon_App,2026-02-21 06:19:20
E000000340,2026-02-21 06:37:01,C100379,SESS72289036,page_view,P101821,desktop,organic,North America,1,Amazon_App,2026-02-21 06:45:01
E000000341,2026-01-02 12:01:46,C101986,SESS35455965,product_view,P110706,mobile,affiliate,Europe,1,Safari,2026-01-02 12:02:46
E000000342,2026-02-19 15:27:32,C105151,SESS83459484,checkout_start,P104317,mobile,direct,Latin America,1,Safari,2026-02-19 15:32:32
E000000343,2026-01-22 23:16:27,C107732,SESS11620009,checkout_start,P108360,tablet,paid_search,Latin America,1,Safari,2026-01-22 23:21:27
E000000344,2026-01-06 18:57:55,C122144,SESS28284601,page_view,P101731,mobile,email,Europe,4,Chrome,2026-01-06 19:01:55
E000000345,2025-11-02 19:13:53,C123196,SESS27867120,search,P110783,desktop,affiliate,Latin America,3,Safari,2025-11-02 19:13:53
E000000346,2026-02-09 13:13:46,C118202,SESS96429393,search,P109894,mobile,social,North America,3,Chrome,2026-02-09 13:13:46
