review_id,review_time,customer_id,product_id,rating,review_title,verified_purchase,helpful_votes,sentiment_score,source_file_date,batch_loaded_at
R00000226,2025-12-20 23:29:17,C118076,P100063,4,Not as expected,True,4,1.0,2025-12-20,2025-12-23 23:29:17
R00000227,2026-01-10 17:38:44,C111628,P103267,4,Average item,True,1,0.98,2026-01-10,2026-01-15 17:38:44
R00000228,2025-12-07 06:00:27,C122421,P107939,4,Good quality,True,2,0.73,2025-12-07,2025-12-08 06:00:27
R00000229,2025-10-30 23:11:26,C115842,P103295,3,Would buy again,True,3,0.456,2025-10-30,2025-11-01 23:11:26
R00000230,2025-12-16 22:01:10,C113123,P108964,5,Good quality,True,2,0.803,2025-12-16,2025-12-19 22:01:10
R00000231,2025-11-27 06:55:18,C121466,P102408,4,Great value,True,3,0.848,2025-11-27,2025-12-01 06:55:18
R00000232,2025-12-11 01:58:07,C116604,P103242,5,Excellent,True,4,0.237,2025-12-11,2025-12-14 01:58:07
R00000233,2025-10-09 16:46:31,C100735,P106092,5,Good quality,True,1,0.132,2025-10-09,2025-10-13 16:46:31
R00000234,2026-02-17 04:11:22,C108074,P102379,3,Needs improvement,True,4,1.0,2026-02-17,2026-02-20 04:11:22
R00000235,2025-10-06 05:10:58,C118044,P100925,3,Not as expected,True,3,0.317,2025-10-06,2025-10-12 05:10:58
R00000236,2026-03-06 04:05:44,C111841,P110977,5,Fast shipping,False,0,-0.054,2026-03-06,2026-03-08 04:05:44
R00000237,2026-02-09 01:56:29,C112829,P101254,4,Would buy again,True,3,0.228,2026-02-09,2026-02-11 01:56:29
R00000238,2026-02-04 14:17:06,C105487,P105471,1,Not as expected,True,4,-0.25,2026-02-04,2026-02-07 14:17:06
R00000239,2025-11-10 20:35:25,C119506,P109016,4,Needs improvement,True,2,0.533,2025-11-10,2025-11-16 20:35:25
R00000240,2026-02-28 02:01:28,C111976,P108024,3,Not as expected,True,2,0.513,2026-02-28,2026-03-01 02:01:28
R00000241,2025-10-25 12:20:33,C108172,P105131,3,Good quality,True,2,0.449,2025-10-25,2025-10-28 12:20:33
R00000242,2025-10-12 02:09:05,C111439,P106765,5,Excellent,True,1,0.165,2025-10-12,2025-10-13 02:09:05
R00000243,2025-11-18 09:41:43,C117386,P104344,3,Fast shipping,True,5,0.576,2025-11-18,2025-11-24 09:41:43
R00000244,2026-03-25 01:37:45,C119443,P105743,1,Great value,False,4,0.206,2026-03-25,2026-03-27 01:37:45
R00000245,2025-10-01 05:41:59,C120389,P109912,5,Would buy again,True,2,0.92,2025-10-01,2025-10-04 05:41:59
R00000246,2025-10-23 09:09:52,C123557,P106147,5,Great value,True,3,0.639,2025-10-23,2025-10-26 09:09:52
R00000247,2026-03-26 17:33:13,C114152,P102434,5,Would buy again,True,3,0.192,2026-03-26,2026-04-01 17:33:13
R00000248,2025-11-25 03:31:48,C106223,P104600,4,Excellent,True,8,0.592,2025-11-25,2025-11-26 03:31:48
R00000249,2026-03-07 23:12:40,C104602,P105754,4,Excellent,True,0,-0.036,2026-03-07,2026-03-08 23:12:40
R00000250,2025-12-19 17:36:54,C102158,P100468,3,Great value,True,3,0.977,2025-12-19,2025-12-20 17:36:54
R00000251,2026-02-26 03:05:16,C120579,P100267,5,Not as expected,True,2,0.668,2026-02-26,2026-03-01 03:05:16
R00000252,2025-12-08 22:24:14,C102025,P102195,5,Great value,True,3,-0.436,2025-12-08,2025-12-14 22:24:14
R00000253,2025-10-19 11:07:24,C118094,P104861,5,Excellent,True,4,0.225,2025-10-19,2025-10-21 11:07:24
R00000254,2026-02-11 11:32:24,C120473,P105633,2,Not as expected,True,3,0.501,2026-02-11,2026-02-15 11:32:24
R00000255,2025-12-21 02:43:35,C110700,P108052,5,Would buy again,False,1,0.677,2025-12-21,2025-12-25 02:43:35
R00000256,2026-01-06 17:44:32,C120441,P102021,4,Average item,True,3,-0.058,2026-01-06,2026-01-12 17:44:32
R00000257,2025-12-29 04:42:28,C100730,P100331,4,Would buy again,True,4,0.065,2025-12-29,2025-12-30 04:42:28
R00000258,2026-03-16 14:05:11,C109626,P102693,5,Needs improvement,False,1,0.603,2026-03-16,2026-03-20 14:05:11
R00000259,2025-12-18 17:25:52,C112661,P106031,1,Fast shipping,True,1,0.922,2025-12-18,2025-12-19 17:25:52
R00000260,2026-01-08 18:55:50,C103339,P100832,3,Would buy again,True,2,0.532,2026-01-08,2026-01-12 18:55:50
R00000261,2025-10-13 22:48:21,C115328,P109587,1,Fast shipping,True,4,0.18,2025-10-13,2025-10-17 22:48:21
R00000262,2025-10-10 13:16:20,C123348,P105704,5,Great value,True,0,0.517,2025-10-10,2025-10-16 13:16:20
R00000263,2026-03-25 04:21:31,C100385,P104814,5,Fast shipping,True,4,0.786,2026-03-25,2026-03-28 04:21:31
R00000264,2025-11-08 07:42:49,C100029,P100218,2,Excellent,True,1,0.391,2025-11-08,2025-11-09 07:42:49
R00000265,2026-01-31 21:55:06,C121620,P111201,5,Good quality,True,4,0.019,2026-01-31,2026-02-02 21:55:06
R00000266,2026-03-04 12:50:50,C119105,P109224,2,Average item,True,2,0.591,2026-03-04,2026-03-09 12:50:50
R00000267,2026-03-10 00:27:21,C111590,P106003,4,Good quality,True,2,0.37,2026-03-10,2026-03-16 00:27:21
R00000268,2025-12-18 20:38:19,C123065,P109627,4,Average item,True,3,-0.013,2025-12-18,2025-12-19 20:38:19
R00000269,2025-11-15 13:10:38,C119594,P106935,4,Excellent,True,5,0.993,2025-11-15,2025-11-18 13:10:38
R00000270,2025-12-16 21:00:52,C116268,P103728,4,Not as expected,True,3,0.301,2025-12-16,2025-12-20 21:00:52
R00000271,2025-12-23 15:13:27,C105856,P109334,5,Good quality,True,2,0.447,2025-12-23,2025-12-29 15:13:27
R00000272,2025-12-23 16:59:06,C114351,P100551,1,Excellent,True,5,0.495,2025-12-23,2025-12-25 16:59:06
R00000273,2026-02-26 12:51:53,C121651,P106990,5,Excellent,True,1,0.887,2026-02-26,2026-03-03 12:51:53
R00000274,2026-01-30 09:46:56,C117951,P109589,4,Not as expected,True,2,0.433,2026-01-30,2026-02-05 09:46:56
R00000275,2026-02-21 08:21:06,C121106,P108490,4,Great value,True,2,0.349,2026-02-21,2026-02-25 08:21:06
R00000276,2026-03-16 02:10:16,C114604,P109732,4,Good quality,False,4,0.745,2026-03-16,2026-03-20 02:10:16
R00000277,2026-03-27 12:43:27,C119476,P100915,5,Not as expected,True,3,0.361,2026-03-27,2026-03-29 12:43:27
R00000278,2025-10-26 17:28:41,C112333,P106457,4,Great value,True,5,1.0,2025-10-26,2025-10-31 17:28:41
R00000279,2026-02-07 05:20:44,C110990,P108430,2,Needs improvement,True,3,0.756,2026-02-07,2026-02-11 05:20:44
R00000280,2026-01-26 11:34:50,C120204,P110423,4,Average item,True,3,0.01,2026-01-26,2026-01-29 11:34:50
R00000281,2025-10-12 02:42:49,C124202,P110294,5,Excellent,True,8,1.0,2025-10-12,2025-10-18 02:42:49
R00000282,2025-10-12 14:20:14,C111446,P104490,3,Excellent,True,1,0.865,2025-10-12,2025-10-17 14:20:14
R00000283,2026-03-04 11:54:37,C114509,P110550,2,Excellent,True,1,0.825,2026-03-04,2026-03-05 11:54:37
R00000284,2025-12-01 23:27:29,C120208,P100349,5,Excellent,True,4,0.462,2025-12-01,2025-12-03 23:27:29
R00000285,2026-03-24 22:08:11,C105466,P110251,5,Needs improvement,True,3,0.183,2026-03-24,2026-03-26 22:08:11
R00000286,2026-01-01 19:47:50,C107814,P103569,3,Not as expected,True,2,0.34,2026-01-01,2026-01-06 19:47:50
R00000287,2025-11-01 01:05:51,C112936,P105496,2,Fast shipping,True,3,0.668,2025-11-01,2025-11-02 01:05:51
R00000288,2026-03-23 16:58:52,C121498,P101130,4,Not as expected,True,1,0.687,2026-03-23,2026-03-29 16:58:52
R00000289,2026-03-10 05:34:11,C123965,P108311,5,Fast shipping,False,3,0.54,2026-03-10,2026-03-11 05:34:11
R00000290,2026-01-01 08:57:15,C107776,P107417,5,Needs improvement,False,1,0.075,2026-01-01,2026-01-05 08:57:15
R00000291,2026-02-03 19:05:43,C111168,P106141,5,Would buy again,True,3,0.765,2026-02-03,2026-02-05 19:05:43
R00000292,2025-12-11 16:49:02,C121532,P105385,2,Average item,True,0,-0.205,2025-12-11,2025-12-14 16:49:02
R00000293,2026-03-12 08:59:51,C111327,P109215,2,Would buy again,True,0,0.102,2026-03-12,2026-03-17 08:59:51
R00000294,2026-01-11 20:26:23,C114420,P111738,5,Fast shipping,True,3,0.726,2026-01-11,2026-01-14 20:26:23
R00000295,2026-02-13 08:14:46,C105135,P111735,4,Average item,False,0,0.988,2026-02-13,2026-02-17 08:14:46
R00000296,2025-12-22 03:40:46,C106283,P107644,3,Excellent,True,2,0.103,2025-12-22,2025-12-27 03:40:46
R00000297,2025-12-13 01:43:46,C119317,P100514,2,Great value,True,4,0.354,2025-12-13,2025-12-16 01:43:46
R00000298,2025-10-02 22:25:04,C111961,P106362,5,Needs improvement,True,2,0.83,2025-10-02,2025-10-04 22:25:04
R00000299,2025-10-22 02:01:16,C108398,P111276,5,Would buy again,True,3,0.539,2025-10-22,2025-10-24 02:01:16
R00000300,2026-03-18 01:35:59,C107594,P109760,5,Average item,True,1,0.208,2026-03-18,2026-03-20 01:35:59
R00000301,2026-01-05 02:37:46,C121360,P111563,5,Average item,True,2,-0.209,2026-01-05,2026-01-06 02:37:46
R00000302,2026-03-10 11:03:06,C103559,P105095,4,Not as expected,True,4,0.899,2026-03-10,2026-03-16 11:03:06
R00000303,2025-10-07 16:17:26,C111681,P108372,3,Great value,True,5,0.361,2025-10-07,2025-10-12 16:17:26
R00000304,2025-12-05 00:23:42,C120237,P104453,5,Needs improvement,False,3,1.0,2025-12-05,2025-12-06 00:23:42
R00000305,2026-01-15 23:57:47,C122630,P102119,5,Fast shipping,True,2,0.448,2026-01-15,2026-01-19 23:57:47
R00000306,2026-03-22 00:17:14,C116050,P110506,4,Great value,True,6,0.81,2026-03-22,2026-03-24 00:17:14
R00000307,2026-01-01 20:50:07,C112533,P108438,4,Average item,True,1,-0.075,2026-01-01,2026-01-02 20:50:07
R00000308,2025-10-29 06:06:15,C102286,P101486,1,Average item,True,4,0.186,2025-10-29,2025-11-04 06:06:15
R00000309,2025-12-25 20:52:07,C113267,P103623,3,Great value,False,0,0.072,2025-12-25,2025-12-29 20:52:07
R00000310,2025-10-19 13:53:54,C113903,P110327,5,Excellent,True,4,0.306,2025-10-19,2025-10-20 13:53:54
R00000311,2026-02-09 09:18:51,C112532,P105985,5,Not as expected,True,3,0.429,2026-02-09,2026-02-15 09:18:51
R00000312,2025-11-12 18:41:56,C104450,P105141,4,Needs improvement,False,2,0.284,2025-11-12,2025-11-15 18:41:56
R00000313,2025-10-15 16:08:47,C110611,P102408,4,Not as expected,True,2,0.197,2025-10-15,2025-10-18 16:08:47
R00000314,2026-01-24 02:59:32,C124254,P111333,5,Needs improvement,True,3,0.461,2026-01-24,2026-01-25 02:59:32
R00000315,2026-01-14 14:21:40,C124871,P104970,4,Would buy again,True,4,0.28,2026-01-14,2026-01-16 14:21:40
R00000316,2026-03-05 08:00:58,C120275,P107842,2,Needs improvement,True,2,0.78,2026-03-05,2026-03-07 08:00:58
R00000317,2025-12-29 00:54:04,C101601,P106544,2,Great value,True,0,0.204,2025-12-29,2025-12-30 00:54:04
R00000318,2025-12-27 11:56:48,C106024,P100925,4,Would buy again,True,1,0.584,2025-12-27,2025-12-28 11:56:48
R00000319,2026-02-22 08:18:26,C117064,P107142,5,Average item,True,0,0.136,2026-02-22,2026-02-28 08:18:26
R00000320,2025-10-28 16:15:28,C118667,P102204,5,Fast shipping,True,2,0.323,2025-10-28,2025-11-01 16:15:28
R00000321,2026-02-03 23:06:19,C108815,P110988,4,Would buy again,False,2,-0.409,2026-02-03,2026-02-06 23:06:19
R00000322,2026-01-21 23:44:49,C120728,P110323,5,Fast shipping,False,6,0.45,2026-01-21,2026-01-23 23:44:49
R00000323,2026-02-26 21:49:13,C122697,P104688,3,Excellent,True,4,0.334,2026-02-26,2026-02-28 21:49:13
R00000324,2025-12-11 18:12:13,C113743,P108899,5,Excellent,True,4,1.0,2025-12-11,2025-12-12 18:12:13
R00000325,2025-12-25 11:45:24,C102365,P101714,3,Fast shipping,True,4,0.684,2025-12-25,2025-12-27 11:45:24
R00000326,2026-01-12 07:06:15,C114681,P109535,4,Needs improvement,True,2,-0.293,2026-01-12,2026-01-17 07:06:15
R00000327,2026-02-01 16:17:59,C122960,P102159,3,Excellent,True,1,-0.183,2026-02-01,2026-02-04 16:17:59
R00000328,2025-11-28 08:47:10,C106244,P102366,3,Good quality,True,3,0.597,2025-11-28,2025-12-01 08:47:10
R00000329,2025-12-01 08:57:41,C103308,P102754,5,Excellent,True,5,-0.213,2025-12-01,2025-12-02 08:57:41
R00000330,2025-12-19 07:41:11,C100465,P111248,5,Fast shipping,True,2,0.544,2025-12-19,2025-12-25 07:41:11
R00000331,2026-03-02 05:26:56,C102478,P106243,5,Fast shipping,True,0,0.336,2026-03-02,2026-03-04 05:26:56
R00000332,2025-11-15 17:13:11,C116077,P100266,5,Needs improvement,True,5,0.357,2025-11-15,2025-11-17 17:13:11
R00000333,2025-10-29 21:53:45,C100096,P110444,5,Excellent,False,3,0.195,2025-10-29,2025-11-01 21:53:45
R00000334,2026-01-23 03:42:53,C120178,P104090,5,Not as expected,True,3,-0.437,2026-01-23,2026-01-25 03:42:53
R00000335,2026-02-07 09:31:50,C112193,P109369,5,Not as expected,True,1,0.711,2026-02-07,2026-02-08 09:31:50
R00000336,2025-11-11 18:22:49,C115430,P110997,5,Needs improvement,False,3,0.828,2025-11-11,2025-11-17 18:22:49
R00000337,2026-01-25 05:19:06,C106189,P108893,5,Fast shipping,True,1,0.447,2026-01-25,2026-01-28 05:19:06
R00000338,2026-03-26 04:44:10,C123644,P100764,5,Great value,True,2,0.427,2026-03-26,2026-04-01 04:44:10
R00000339,2025-11-02 02:31:08,C102944,P108882,4,Fast shipping,True,1,0.384,2025-11-02,2025-11-04 02:31:08
R00000340,2025-11-19 07:04:30,C100370,P111726,3,Excellent,True,3,0.465,2025-11-19,2025-11-22 07:04:30
R00000341,2026-02-15 20:51:20,C124494,P101912,2,Not as expected,True,2,0.627,2026-02-15,2026-02-18 20:51:20
R00000342,2026-03-17 21:30:14,C121495,P103982,4,Great value,True,1,0.064,2026-03-17,2026-03-20 21:30:14
R00000343,2025-11-22 01:23:57,C101282,P111857,5,Fast shipping,True,0,0.524,2025-11-22,2025-11-27 01:23:57
R00000344,2025-12-10 18:52:25,C124051,P109937,5,Excellent,False,1,0.642,2025-12-10,2025-12-14 18:52:25
R00000345,2026-01-08 13:34:23,C109881,P104017,5,Great value,True,3,-0.166,2026-01-08,2026-01-10 13:34:23
R00000346,2026-01-17 15:03:08,C108394,P101710,3,Average item,True,3,0.587,2026-01-17,2026-01-21 15:03:08
R00000347,2026-03-28 14:38:05,C111299,P110461,5,Excellent,True,5,0.702,2026-03-28,2026-03-31 14:38:05
R00000348,2026-02-15 13:32:05,C124019,P109658,5,Great value,False,5,0.249,2026-02-15,2026-02-17 13:32:05
R00000349,2026-01-06 00:04:06,C123228,P110402,1,Great value,True,3,1.0,2026-01-06,2026-01-07 00:04:06
R00000350,2026-01-16 20:24:41,C110030,P105371,4,Fast shipping,False,1,0.698,2026-01-16,2026-01-22 20:24:41
R00000351,2026-03-30 02:40:49,C100109,P110367,2,Excellent,False,3,0.853,2026-03-30,2026-03-31 02:40:49
R00000352,2025-11-29 01:41:43,C106177,P100309,4,Would buy again,True,3,0.543,2025-11-29,2025-12-03 01:41:43
R00000353,2026-02-19 10:26:25,C104970,P103579,5,Fast shipping,True,2,0.936,2026-02-19,2026-02-25 10:26:25
R00000354,2026-03-19 17:50:44,C100461,P104357,4,Fast shipping,True,1,0.487,2026-03-19,2026-03-21 17:50:44
R00000355,2026-03-18 07:32:13,C109232,P100041,1,Fast shipping,True,1,-0.084,2026-03-18,2026-03-20 07:32:13
R00000356,2025-12-28 08:54:40,C114374,P102459,3,Would buy again,True,3,0.315,2025-12-28,2026-01-02 08:54:40
R00000357,2026-03-18 10:45:23,C107696,P109072,3,Great value,True,1,0.182,2026-03-18,2026-03-20 10:45:23
R00000358,2025-11-22 20:24:56,C115981,P107148,2,Good quality,True,4,0.132,2025-11-22,2025-11-27 20:24:56
R00000359,2026-01-10 02:39:51,C123130,P105654,4,Needs improvement,False,2,1.0,2026-01-10,2026-01-13 02:39:51
R00000360,2025-10-04 16:54:40,C116345,P110323,5,Excellent,True,4,0.819,2025-10-04,2025-10-06 16:54:40
R00000361,2025-11-22 03:02:08,C102627,P111671,4,Average item,True,1,0.702,2025-11-22,2025-11-25 03:02:08
R00000362,2026-01-15 18:35:26,C112681,P100225,5,Excellent,True,0,0.385,2026-01-15,2026-01-21 18:35:26
R00000363,2026-03-18 05:36:24,C105112,P108657,4,Needs improvement,True,3,0.722,2026-03-18,2026-03-23 05:36:24
R00000364,2025-10-27 03:09:46,C120337,P102190,4,Fast shipping,True,1,0.769,2025-10-27,2025-11-02 03:09:46
R00000365,2026-01-07 01:57:11,C105440,P100604,5,Average item,True,1,0.77,2026-01-07,2026-01-09 01:57:11
R00000366,2025-12-03 07:16:20,C122248,P104784,4,Would buy again,True,3,0.072,2025-12-03,2025-12-09 07:16:20
R00000367,2026-03-31 06:06:58,C101178,P105750,5,Average item,True,2,0.461,2026-03-31,2026-04-05 06:06:58
R00000368,2025-11-03 02:44:25,C108156,P110396,1,Excellent,True,4,-0.143,2025-11-03,2025-11-09 02:44:25
R00000369,2025-10-14 17:01:02,C124014,P109907,4,Good quality,True,1,0.343,2025-10-14,2025-10-20 17:01:02
R00000370,2025-12-07 19:53:04,C119657,P111569,2,Fast shipping,True,1,0.169,2025-12-07,2025-12-11 19:53:04
R00000371,2026-01-18 11:23:57,C102011,P102272,5,Good quality,True,1,0.797,2026-01-18,2026-01-22 11:23:57
R00000372,2025-10-05 19:29:19,C122362,P107513,4,Great value,False,1,0.459,2025-10-05,2025-10-07 19:29:19
R00000373,2025-10-03 02:23:00,C122996,P101798,2,Not as expected,True,0,0.824,2025-10-03,2025-10-09 02:23:00
R00000374,2026-02-18 15:19:59,C122214,P104989,3,Fast shipping,True,2,0.079,2026-02-18,2026-02-22 15:19:59
R00000375,2026-02-08 00:10:49,C123827,P101512,3,Would buy again,False,3,0.058,2026-02-08,2026-02-12 00:10:49
R00000376,2026-03-05 09:58:49,C110505,P100295,5,Great value,True,2,0.934,2026-03-05,2026-03-06 09:58:49
R00000377,2026-01-02 17:28:36,C117633,P106397,5,Good quality,False,6,0.646,2026-01-02,2026-01-03 17:28:36
R00000378,2025-10-09 15:05:29,C109276,P106644,2,Average item,True,2,1.0,2025-10-09,2025-10-11 15:05:29
R00000379,2025-10-23 14:49:41,C108896,P105532,3,Great value,True,5,0.58,2025-10-23,2025-10-24 14:49:41
R00000380,2025-10-08 13:30:58,C115789,P101117,2,Would buy again,True,5,0.051,2025-10-08,2025-10-09 13:30:58
R00000381,2026-03-13 09:11:47,C110561,P101474,2,Not as expected,True,5,0.153,2026-03-13,2026-03-18 09:11:47
R00000382,2025-12-15 08:43:42,C114570,P102966,3,Needs improvement,True,3,0.227,2025-12-15,2025-12-19 08:43:42
R00000383,2026-03-11 21:22:54,C103868,P109046,5,Fast shipping,True,2,0.629,2026-03-11,2026-03-16 21:22:54
R00000384,2025-10-28 18:43:21,C124607,P111787,3,Good quality,True,5,0.737,2025-10-28,2025-10-31 18:43:21
R00000385,2025-10-07 07:11:32,C119255,P108603,4,Not as expected,True,2,0.556,2025-10-07,2025-10-11 07:11:32
R00000386,2025-11-11 05:16:41,C100227,P100629,2,Average item,False,1,0.296,2025-11-11,2025-11-13 05:16:41
R00000387,2026-03-17 12:33:20,C114193,P103950,5,Good quality,True,2,0.483,2026-03-17,2026-03-18 12:33:20
R00000388,2025-12-23 06:43:08,C118317,P100736,4,Not as expected,False,1,0.184,2025-12-23,2025-12-26 06:43:08
R00000389,2026-03-13 09:30:23,C106978,P107908,2,Good quality,True,3,0.128,2026-03-13,2026-03-14 09:30:23
R00000390,2025-12-30 13:49:55,C107251,P100496,4,Average item,True,1,0.43,2025-12-30,2026-01-02 13:49:55
R00000391,2025-12-29 10:40:44,C100710,P105798,3,Great value,True,3,0.281,2025-12-29,2025-12-30 10:40:44
R00000392,2026-02-19 10:22:38,C124889,P102007,5,Not as expected,False,1,0.224,2026-02-19,2026-02-23 10:22:38
R00000393,2025-10-15 08:07:47,C101842,P107047,3,Good quality,True,3,-0.126,2025-10-15,2025-10-17 08:07:47
R00000394,2025-11-28 11:05:45,C103727,P103077,5,Not as expected,True,0,0.491,2025-11-28,2025-11-29 11:05:45
R00000395,2025-10-30 01:34:14,C121466,P104453,4,Needs improvement,False,4,0.65,2025-10-30,2025-11-01 01:34:14
R00000396,2025-10-19 00:20:09,C108546,P103987,4,Good quality,True,0,0.262,2025-10-19,2025-10-25 00:20:09
R00000397,2026-02-26 19:24:38,C100945,P107652,5,Great value,True,2,0.228,2026-02-26,2026-03-03 19:24:38
R00000398,2025-11-04 13:03:34,C108027,P102844,4,Not as expected,True,1,0.748,2025-11-04,2025-11-06 13:03:34
R00000399,2026-01-27 15:20:19,C113979,P108526,5,Would buy again,True,4,0.574,2026-01-27,2026-01-29 15:20:19
R00000400,2025-12-27 10:45:20,C106305,P103949,5,Excellent,True,5,-0.083,2025-12-27,2026-01-02 10:45:20
R00000401,2026-02-24 15:50:11,C113892,P108896,4,Not as expected,True,8,1.0,2026-02-24,2026-02-25 15:50:11
R00000402,2026-03-01 05:54:47,C123084,P100755,3,Good quality,True,2,0.892,2026-03-01,2026-03-02 05:54:47
R00000403,2025-12-06 12:58:07,C114843,P111157,5,Great value,True,4,0.323,2025-12-06,2025-12-08 12:58:07
R00000404,2025-10-11 13:22:33,C101753,P101548,1,Good quality,True,4,0.46,2025-10-11,2025-10-12 13:22:33
R00000405,2026-02-12 20:28:05,C117762,P109512,3,Good quality,True,2,0.054,2026-02-12,2026-02-17 20:28:05
R00000406,2026-03-31 23:34:41,C119398,P111341,3,Fast shipping,True,0,0.145,2026-03-31,2026-04-05 23:34:41
R00000407,2025-11-18 05:22:17,C100338,P102079,5,Great value,False,2,0.051,2025-11-18,2025-11-24 05:22:17
R00000408,2026-03-17 07:42:21,C116157,P101835,4,Good quality,True,3,0.278,2026-03-17,2026-03-22 07:42:21
R00000409,2026-03-15 02:50:37,C118161,P100801,3,Excellent,True,2,0.069,2026-03-15,2026-03-16 02:50:37
R00000410,2025-12-25 21:45:02,C106123,P111770,5,Great value,True,1,1.0,2025-12-25,2025-12-29 21:45:02
R00000411,2026-01-14 05:41:43,C119507,P104676,4,Good quality,False,1,0.042,2026-01-14,2026-01-17 05:41:43
R00000412,2025-10-18 18:56:34,C124565,P101010,5,Great value,True,0,0.553,2025-10-18,2025-10-24 18:56:34
R00000413,2026-01-10 16:30:58,C105135,P106454,4,Excellent,True,3,-0.089,2026-01-10,2026-01-16 16:30:58
R00000414,2025-11-24 04:45:22,C116402,P106758,4,Excellent,True,1,0.636,2025-11-24,2025-11-26 04:45:22
R00000415,2026-03-12 17:34:37,C114232,P107228,5,Good quality,True,3,0.406,2026-03-12,2026-03-14 17:34:37
R00000416,2025-10-18 22:30:03,C120672,P110583,4,Fast shipping,True,3,0.83,2025-10-18,2025-10-20 22:30:03
R00000417,2026-01-12 22:42:42,C121872,P109537,5,Excellent,True,3,0.544,2026-01-12,2026-01-16 22:42:42
R00000418,2026-02-20 21:23:28,C124836,P103563,5,Would buy again,True,1,0.184,2026-02-20,2026-02-26 21:23:28
R00000419,2026-02-04 15:25:03,C124352,P108916,5,Good quality,True,1,0.214,2026-02-04,2026-02-10 15:25:03
R00000420,2026-03-08 23:18:42,C110498,P102105,4,Great value,True,3,0.398,2026-03-08,2026-03-14 23:18:42
R00000421,2026-01-27 21:53:51,C117220,P103913,5,Needs improvement,True,1,0.325,2026-01-27,2026-02-01 21:53:51
R00000422,2026-01-20 19:00:36,C124791,P108398,3,Needs improvement,False,3,0.478,2026-01-20,2026-01-24 19:00:36
R00000423,2026-01-29 07:35:56,C107363,P103364,4,Average item,True,4,1.0,2026-01-29,2026-01-31 07:35:56
R00000424,2025-11-10 08:49:21,C116210,P101355,3,Fast shipping,True,2,0.685,2025-11-10,2025-11-15 08:49:21
R00000425,2025-11-09 16:02:42,C109880,P106423,3,Would buy again,True,3,0.703,2025-11-09,2025-11-14 16:02:42
