order_id,event_time,arrival_time,customer_id,product_id,quantity,unit_price,discount_amount,shipping_fee,payment_status,shipping_status,warehouse_id,delivery_partner,late_arrival_flag,source_system,total_amount
O00000162,2026-03-17 18:55:31,2026-03-18 12:39:35,C107379,P105495,3,18.05,0.0,9.99,paid,delivered,WH-EU-02,Amazon Logistics,True,payment_gateway,64.14
O00000163,2025-12-31 18:15:39,2026-01-01 20:14:32,C102600,P104134,1,59.88,0.0,0.0,paid,delivered,WH-AP-01,DHL,True,payment_gateway,59.88
O00000164,2026-02-14 21:20:40,2026-02-15 06:30:38,C120617,P101218,4,45.63,0.0,5.99,paid,in_transit,WH-AP-04,Local Partner,True,payment_gateway,188.51
O00000165,2025-10-04 02:12:18,2025-10-04 03:54:07,C118730,P110704,1,35.61,5.34,5.99,paid,in_transit,WH-LA-01,Amazon Logistics,False,shipping_partner,36.26
O00000166,2025-12-15 00:03:09,2025-12-15 01:41:35,C106022,P108065,1,30.47,4.57,3.99,paid,delayed,WH-ME-01,FedEx,False,shipping_partner,29.89
O00000167,2026-01-10 22:32:23,2026-01-10 23:29:04,C105059,P100528,2,11.54,0.0,0.0,paid,delivered,WH-NA-01,Amazon Logistics,False,order_service,23.08
O00000168,2025-10-24 08:01:24,2025-10-24 08:55:36,C106509,P108202,1,16.73,1.67,5.99,paid,delivered,WH-EU-03,UPS,False,order_service,21.05
O00000169,2026-03-16 19:09:02,2026-03-16 19:50:03,C121697,P102503,2,8.13,0.0,0.0,paid,returned,WH-LA-04,UPS,False,shipping_partner,16.26
O00000170,2025-10-10 18:49:14,2025-10-12 00:23:32,C120045,P106854,1,34.31,0.0,3.99,paid,delivered,WH-NA-01,FedEx,True,order_service,38.3
O00000171,2026-03-25 22:36:45,2026-03-25 23:01:51,C123205,P106249,1,41.98,0.0,3.99,paid,delivered,WH-LA-01,DHL,False,shipping_partner,45.97
O00000172,2026-03-08 12:25:38,2026-03-08 13:49:10,C124418,P105898,2,18.4,0.0,5.99,paid,delivered,WH-ME-04,DHL,False,order_service,42.79
O00000173,2025-12-01 13:56:16,2025-12-01 14:51:45,C122886,P104791,2,9.64,0.96,0.0,paid,delivered,WH-EU-03,FedEx,False,order_service,18.32
O00000174,2025-10-23 04:06:07,2025-10-23 04:47:17,C115774,P109352,2,35.14,0.0,3.99,paid,delayed,WH-EU-03,DHL,False,order_service,74.27
O00000175,2025-10-14 10:49:42,2025-10-14 10:53:45,C109773,P106782,1,23.8,0.0,0.0,paid,delivered,WH-ME-04,Local Partner,False,order_service,23.8
O00000176,2025-12-16 19:43:34,2025-12-16 21:39:58,C100274,P110717,1,34.89,6.98,5.99,paid,delivered,WH-NA-02,FedEx,False,payment_gateway,33.9
O00000177,2026-02-24 18:56:36,2026-02-24 20:33:06,C103340,P102346,1,81.97,0.0,9.99,paid,delivered,WH-EU-02,UPS,False,payment_gateway,91.96
O00000178,2026-02-12 11:19:30,2026-02-13 16:46:55,C110719,P103826,1,22.08,0.0,0.0,paid,delayed,WH-ME-01,UPS,True,order_service,22.08
O00000179,2025-12-26 04:39:25,2025-12-27 10:16:12,C101167,P100629,1,48.5,2.42,0.0,paid,delivered,WH-ME-01,Local Partner,True,order_service,46.08
O00000180,2025-11-27 02:16:36,2025-11-27 02:46:19,C107458,P105018,1,13.47,0.0,3.99,paid,delivered,WH-NA-03,FedEx,False,order_service,17.46
O00000181,2026-02-19 16:58:12,2026-02-19 16:59:22,C115273,P102588,1,15.09,2.26,0.0,paid,delivered,WH-AP-03,DHL,False,shipping_partner,12.83
O00000182,2025-11-16 22:57:21,2025-11-16 23:24:32,C124834,P106470,2,39.03,0.0,0.0,paid,delivered,WH-AP-03,Local Partner,False,payment_gateway,78.06
O00000183,2026-01-30 04:31:21,2026-01-30 20:02:22,C113450,P109378,1,32.32,0.0,0.0,pending,delivered,WH-ME-04,Local Partner,True,shipping_partner,32.32
O00000184,2026-03-28 23:15:55,2026-03-29 01:04:03,C114860,P109471,3,12.5,0.0,5.99,paid,delivered,WH-ME-03,FedEx,False,shipping_partner,43.49
O00000185,2025-12-21 00:06:47,2025-12-21 00:49:07,C116123,P101320,2,14.08,0.0,0.0,paid,returned,WH-NA-02,Local Partner,False,order_service,28.16
O00000186,2025-10-15 23:40:54,2025-10-16 01:25:41,C121049,P104902,1,9.1,0.0,0.0,paid,delivered,WH-NA-02,Local Partner,False,payment_gateway,9.1
O00000187,2025-12-06 20:04:14,2025-12-06 20:31:24,C118920,P107158,1,11.09,0.0,9.99,paid,delayed,WH-AP-03,Amazon Logistics,False,shipping_partner,21.08
O00000188,2025-12-17 19:43:02,2025-12-17 20:31:43,C106552,P107754,1,42.93,0.0,3.99,refunded,delivered,WH-AP-02,Amazon Logistics,False,shipping_partner,46.92
O00000189,2025-11-19 11:20:32,2025-11-19 12:50:31,C110547,P103674,1,51.21,0.0,0.0,paid,delivered,WH-NA-03,FedEx,False,order_service,51.21
O00000190,2025-12-31 06:12:44,2025-12-31 06:36:47,C120705,P106951,1,30.52,3.05,0.0,paid,delivered,WH-EU-01,Amazon Logistics,False,shipping_partner,27.47
O00000191,2026-03-31 23:23:08,2026-03-31 23:51:46,C110277,P105838,1,59.43,0.0,3.99,paid,delayed,WH-EU-03,Amazon Logistics,False,order_service,63.42
O00000192,2026-02-19 20:45:56,2026-02-19 22:41:44,C108217,P106058,1,14.08,0.0,0.0,paid,delivered,WH-ME-04,Local Partner,False,order_service,14.08
O00000193,2025-12-19 00:50:24,2025-12-19 00:56:24,C103958,P109998,2,16.83,0.0,5.99,paid,delayed,WH-AP-01,DHL,False,payment_gateway,39.65
O00000194,2026-02-07 11:36:29,2026-02-07 12:37:33,C115534,P107547,2,11.0,0.0,5.99,paid,delivered,WH-NA-02,Local Partner,False,order_service,27.99
O00000195,2026-01-07 16:44:10,2026-01-07 16:48:45,C108388,P111368,1,3.92,0.2,3.99,paid,delivered,WH-NA-03,DHL,False,payment_gateway,7.71
O00000196,2025-12-16 12:59:29,2025-12-16 13:39:11,C120172,P111926,1,44.45,0.0,5.99,paid,delivered,WH-LA-04,UPS,False,order_service,50.44
O00000197,2025-12-10 07:17:18,2025-12-10 07:59:42,C101092,P109743,1,7.56,0.0,3.99,paid,delivered,WH-EU-02,UPS,False,order_service,11.55
O00000198,2026-03-25 10:17:50,2026-03-25 12:03:55,C108861,P101603,1,50.33,0.0,3.99,refunded,in_transit,WH-LA-01,UPS,False,order_service,54.32
O00000199,2025-12-15 16:54:03,2025-12-15 18:41:06,C102064,P105471,1,22.02,0.0,5.99,paid,delivered,WH-EU-04,Local Partner,False,payment_gateway,28.01
O00000200,2025-12-21 22:29:53,2025-12-21 23:34:21,C123867,P111597,1,31.1,1.55,5.99,paid,delivered,WH-EU-03,Amazon Logistics,False,order_service,35.54
O00000201,2025-10-18 00:55:33,2025-10-18 02:54:46,C121968,P106249,2,41.98,0.0,0.0,paid,in_transit,WH-NA-03,UPS,False,order_service,83.96
O00000202,2025-10-24 18:57:30,2025-10-24 20:39:55,C114108,P110118,1,9.38,0.0,5.99,paid,delivered,WH-NA-02,Local Partner,False,shipping_partner,15.37
O00000203,2025-12-21 02:12:25,2025-12-21 03:38:20,C100820,P102982,1,6.64,0.0,0.0,refunded,delivered,WH-EU-03,Local Partner,False,shipping_partner,6.64
O00000204,2026-03-11 08:12:02,2026-03-11 08:23:27,C103820,P105837,1,43.4,0.0,0.0,paid,delayed,WH-AP-02,Amazon Logistics,False,order_service,43.4
O00000205,2025-11-08 10:41:44,2025-11-08 11:26:34,C116029,P102149,1,11.18,1.12,3.99,paid,delivered,WH-LA-02,Amazon Logistics,False,order_service,14.05
O00000206,2026-02-10 18:04:31,2026-02-12 10:25:08,C100328,P106093,1,37.03,3.7,0.0,paid,delivered,WH-EU-03,Amazon Logistics,True,shipping_partner,33.33
O00000207,2026-01-20 02:44:54,2026-01-20 04:35:42,C113992,P110509,1,34.35,0.0,0.0,refunded,delivered,WH-EU-01,UPS,False,order_service,34.35
O00000208,2026-03-12 02:08:26,2026-03-12 03:46:59,C123650,P105773,1,89.48,0.0,0.0,pending,delivered,WH-AP-04,UPS,False,payment_gateway,89.48
O00000209,2025-11-27 10:07:44,2025-11-27 11:36:52,C123325,P103948,2,2.8,0.84,3.99,paid,delivered,WH-ME-03,Local Partner,False,payment_gateway,8.75
O00000210,2025-12-20 07:02:29,2025-12-20 07:34:12,C123937,P109766,1,59.28,0.0,0.0,paid,delivered,WH-ME-01,DHL,False,order_service,59.28
O00000211,2026-02-10 12:20:02,2026-02-10 13:27:30,C115924,P110383,1,21.53,2.15,9.99,refunded,delayed,WH-AP-02,DHL,False,order_service,29.37
O00000212,2025-10-21 12:45:58,2025-10-21 13:18:18,C118837,P109434,1,19.98,1.0,3.99,refunded,delivered,WH-NA-03,Local Partner,False,order_service,22.97
O00000213,2026-02-07 15:02:07,2026-02-07 15:51:10,C110620,P103687,1,47.31,0.0,0.0,paid,delivered,WH-ME-01,UPS,False,shipping_partner,47.31
O00000214,2025-11-25 10:54:53,2025-11-27 06:15:12,C101385,P111360,2,21.29,2.13,0.0,paid,in_transit,WH-NA-02,Amazon Logistics,True,shipping_partner,40.45
O00000215,2025-10-06 07:08:01,2025-10-07 03:29:56,C122824,P100364,2,25.83,2.58,0.0,paid,delivered,WH-NA-01,Amazon Logistics,True,order_service,49.08
O00000216,2026-01-15 15:41:19,2026-01-15 16:24:33,C121715,P102051,1,38.23,3.82,3.99,paid,delivered,WH-AP-01,DHL,False,payment_gateway,38.4
O00000217,2026-03-29 16:17:12,2026-03-29 17:58:39,C123462,P102220,2,12.2,1.22,3.99,refunded,delivered,WH-LA-02,DHL,False,shipping_partner,27.17
O00000218,2026-01-12 20:44:03,2026-01-14 03:11:21,C108829,P103355,1,30.41,4.56,9.99,paid,delivered,WH-LA-01,Amazon Logistics,True,payment_gateway,35.84
O00000219,2025-10-22 02:07:40,2025-10-22 17:01:24,C101756,P110100,3,58.15,0.0,3.99,paid,delivered,WH-EU-04,DHL,True,payment_gateway,178.44
O00000220,2025-11-17 17:45:44,2025-11-17 18:26:03,C100232,P107821,1,50.22,0.0,3.99,refunded,in_transit,WH-NA-02,Local Partner,False,payment_gateway,54.21
O00000221,2025-12-12 21:25:11,2025-12-12 23:23:22,C112829,P101907,1,12.61,0.0,3.99,paid,cancelled,WH-ME-02,Amazon Logistics,False,payment_gateway,16.6
O00000222,2026-01-25 19:35:28,2026-01-25 21:06:26,C117237,P108190,4,14.42,0.0,0.0,pending,delivered,WH-ME-04,FedEx,False,payment_gateway,57.68
O00000223,2026-01-18 03:14:34,2026-01-18 04:30:04,C120504,P108318,1,25.21,0.0,0.0,paid,delivered,WH-EU-02,Local Partner,False,shipping_partner,25.21
O00000224,2026-01-11 15:23:07,2026-01-11 16:02:26,C116617,P108716,1,16.2,2.43,0.0,pending,delivered,WH-AP-03,UPS,False,payment_gateway,13.77
O00000225,2025-11-02 02:33:33,2025-11-02 04:22:39,C104701,P105448,1,15.72,2.36,0.0,paid,delivered,WH-NA-02,Local Partner,False,order_service,13.36
O00000226,2025-12-11 08:19:58,2025-12-11 08:26:59,C100227,P106677,1,6.16,1.23,5.99,paid,returned,WH-NA-02,DHL,False,shipping_partner,10.92
O00000227,2026-01-08 04:53:26,2026-01-08 05:19:31,C122048,P111776,1,19.13,0.0,3.99,paid,delivered,WH-ME-02,Amazon Logistics,False,payment_gateway,23.12
O00000228,2026-01-10 01:37:31,2026-01-10 02:13:55,C105825,P103418,2,22.37,0.0,0.0,paid,delivered,WH-ME-03,UPS,False,payment_gateway,44.74
O00000229,2025-12-31 03:40:38,2025-12-31 05:22:08,C121838,P102834,2,87.48,17.5,9.99,refunded,delivered,WH-LA-02,DHL,False,order_service,167.45
O00000230,2026-01-29 23:31:29,2026-01-30 01:22:32,C109385,P101857,1,8.26,0.0,3.99,paid,in_transit,WH-AP-02,Local Partner,False,shipping_partner,12.25
O00000231,2026-02-18 12:25:38,2026-02-18 12:52:00,C117486,P105079,1,46.44,4.64,5.99,refunded,delayed,WH-EU-04,UPS,False,payment_gateway,47.79
O00000232,2025-12-07 00:29:27,2025-12-07 12:48:08,C111243,P110810,1,112.09,0.0,0.0,paid,delivered,WH-ME-03,DHL,True,order_service,112.09
O00000233,2025-11-15 02:05:45,2025-11-16 13:41:45,C109552,P102551,1,48.39,0.0,0.0,paid,delivered,WH-EU-04,UPS,True,shipping_partner,48.39
O00000234,2025-12-04 02:13:16,2025-12-04 02:36:47,C111687,P106792,1,5.46,0.55,5.99,paid,cancelled,WH-ME-04,UPS,False,shipping_partner,10.9
O00000235,2026-03-24 21:12:58,2026-03-24 21:41:21,C119575,P111333,1,41.04,2.05,0.0,paid,delayed,WH-NA-02,DHL,False,shipping_partner,38.99
O00000236,2025-11-27 07:27:08,2025-11-27 08:05:54,C121831,P106654,1,14.9,1.49,0.0,paid,delivered,WH-ME-03,DHL,False,payment_gateway,13.41
O00000237,2025-12-07 14:22:53,2025-12-07 15:01:39,C104073,P106174,1,23.22,1.16,0.0,pending,delivered,WH-EU-02,FedEx,False,payment_gateway,22.06
O00000238,2026-03-10 10:33:55,2026-03-10 11:07:17,C105811,P101253,1,12.38,0.0,0.0,failed,in_transit,WH-NA-04,FedEx,False,order_service,12.38
O00000239,2026-03-12 17:30:42,2026-03-12 18:33:31,C106245,P108997,1,65.46,9.82,0.0,paid,delivered,WH-NA-01,DHL,False,order_service,55.64
O00000240,2025-12-05 14:28:34,2025-12-05 15:44:34,C122000,P106418,1,34.69,1.73,3.99,paid,delayed,WH-AP-03,Local Partner,False,order_service,36.95
O00000241,2026-03-03 10:10:53,2026-03-03 12:05:56,C112605,P111720,1,35.14,1.76,0.0,paid,delayed,WH-ME-02,Local Partner,False,payment_gateway,33.38
O00000242,2026-01-18 04:44:10,2026-01-18 06:19:42,C100496,P101977,1,9.66,0.0,0.0,paid,delivered,WH-EU-03,Amazon Logistics,False,order_service,9.66
O00000243,2026-03-31 23:51:02,2026-04-01 00:21:42,C123530,P108713,1,8.81,0.0,0.0,paid,delivered,WH-EU-04,Local Partner,False,order_service,8.81
O00000244,2026-03-12 22:33:15,2026-03-12 22:40:43,C117637,P109926,1,20.07,2.01,5.99,paid,delivered,WH-NA-03,DHL,False,shipping_partner,24.05
O00000245,2026-01-26 03:04:28,2026-01-26 04:45:28,C103285,P110715,1,10.71,1.07,0.0,paid,delivered,WH-EU-01,DHL,False,order_service,9.64
O00000246,2026-01-23 13:09:46,2026-01-24 13:13:36,C118982,P100531,2,62.15,0.0,0.0,paid,delivered,WH-AP-04,DHL,True,payment_gateway,124.3
O00000247,2025-12-11 19:21:51,2025-12-11 21:13:43,C108020,P108247,1,10.83,0.0,0.0,paid,delivered,WH-AP-04,UPS,False,shipping_partner,10.83
O00000248,2026-01-14 09:22:19,2026-01-14 20:23:51,C102723,P100548,2,6.98,0.7,0.0,paid,delivered,WH-AP-03,Local Partner,True,order_service,13.26
O00000249,2025-11-04 15:22:44,2025-11-04 17:19:51,C109104,P107070,1,50.47,2.52,5.99,paid,delivered,WH-EU-02,Local Partner,False,shipping_partner,53.94
O00000250,2026-03-07 20:44:08,2026-03-07 21:18:11,C122465,P104612,3,21.05,0.0,0.0,paid,delivered,WH-ME-02,DHL,False,order_service,63.15
O00000251,2026-02-19 15:35:23,2026-02-19 16:01:11,C117576,P100344,2,47.9,19.16,5.99,paid,delivered,WH-NA-04,DHL,False,shipping_partner,82.63
O00000252,2026-02-26 19:53:10,2026-02-26 21:18:43,C103587,P109555,1,13.18,0.66,0.0,refunded,delivered,WH-AP-04,DHL,False,shipping_partner,12.52
O00000253,2026-03-07 01:40:22,2026-03-07 02:05:25,C109227,P107437,2,7.94,1.59,3.99,pending,delivered,WH-ME-01,Local Partner,False,shipping_partner,18.28
O00000254,2026-01-25 03:43:33,2026-01-25 04:08:40,C115446,P103058,1,16.39,0.0,0.0,refunded,delivered,WH-AP-02,UPS,False,payment_gateway,16.39
O00000255,2026-01-04 21:48:54,2026-01-04 22:55:27,C112679,P100536,3,7.49,1.12,9.99,paid,delivered,WH-NA-04,Amazon Logistics,False,payment_gateway,31.34
O00000256,2026-01-26 20:22:01,2026-01-26 21:13:52,C122518,P108902,3,13.19,0.0,0.0,paid,delivered,WH-AP-02,Amazon Logistics,False,payment_gateway,39.57
O00000257,2026-01-02 17:56:06,2026-01-02 18:41:14,C100165,P111648,1,43.96,2.2,3.99,paid,delivered,WH-LA-03,FedEx,False,payment_gateway,45.75
O00000258,2025-10-13 08:09:07,2025-10-13 08:37:15,C103827,P101673,1,6.4,0.0,0.0,paid,delivered,WH-LA-04,Local Partner,False,payment_gateway,6.4
O00000259,2026-01-04 04:26:50,2026-01-04 05:00:48,C123593,P106506,4,84.33,0.0,3.99,paid,delivered,WH-AP-01,Local Partner,False,order_service,341.31
O00000260,2025-10-15 09:01:24,2025-10-15 16:45:16,C122412,P101388,1,47.6,0.0,0.0,paid,delayed,WH-NA-01,Local Partner,True,shipping_partner,47.6
O00000261,2026-02-19 02:52:27,2026-02-19 11:34:37,C123265,P107159,1,16.38,0.0,0.0,refunded,in_transit,WH-ME-01,FedEx,True,order_service,16.38
O00000262,2026-01-04 05:41:05,2026-01-04 06:16:02,C106592,P111091,1,16.64,0.0,0.0,refunded,delivered,WH-NA-01,Amazon Logistics,False,shipping_partner,16.64
O00000263,2026-01-28 09:27:39,2026-01-29 03:12:45,C108831,P108956,1,11.26,0.0,3.99,paid,delayed,WH-AP-04,DHL,True,order_service,15.25
O00000264,2026-03-30 14:11:19,2026-03-30 14:15:53,C124450,P111935,1,3.5,0.18,0.0,paid,delivered,WH-ME-04,Amazon Logistics,False,shipping_partner,3.32
O00000265,2026-03-30 05:28:55,2026-03-30 06:43:12,C119436,P107211,3,26.2,0.0,0.0,refunded,delivered,WH-NA-01,FedEx,False,shipping_partner,78.6
O00000266,2025-10-10 18:44:14,2025-10-10 20:27:19,C108333,P103494,3,11.86,1.78,9.99,paid,in_transit,WH-NA-01,UPS,False,shipping_partner,43.79
O00000267,2025-11-23 04:55:58,2025-11-23 05:11:29,C110709,P111238,1,17.94,0.0,0.0,paid,in_transit,WH-NA-03,Local Partner,False,order_service,17.94
O00000268,2025-10-10 22:15:58,2025-10-11 00:08:59,C100003,P102972,1,47.59,0.0,3.99,paid,delayed,WH-LA-01,Local Partner,False,shipping_partner,51.58
O00000269,2026-01-24 05:34:34,2026-01-24 05:45:56,C100445,P101959,1,18.58,1.86,9.99,paid,delivered,WH-AP-03,Local Partner,False,order_service,26.71
O00000270,2025-12-06 08:07:53,2025-12-06 08:44:19,C103155,P102489,4,8.23,0.0,0.0,refunded,in_transit,WH-EU-04,DHL,False,shipping_partner,32.92
O00000271,2025-12-19 04:25:03,2025-12-20 16:47:54,C105786,P105029,1,23.51,0.0,3.99,paid,returned,WH-AP-04,FedEx,True,order_service,27.5
O00000272,2026-01-05 15:27:02,2026-01-07 05:10:39,C117719,P110765,1,126.48,0.0,3.99,paid,delivered,WH-LA-03,UPS,True,shipping_partner,130.47
O00000273,2026-01-03 11:47:07,2026-01-04 02:24:03,C115638,P111144,1,12.93,1.29,0.0,paid,delivered,WH-AP-01,DHL,True,shipping_partner,11.64
O00000274,2025-12-15 18:07:12,2025-12-15 19:14:40,C107214,P106549,1,58.79,5.88,3.99,paid,delivered,WH-NA-03,DHL,False,shipping_partner,56.9
O00000275,2026-03-11 17:57:37,2026-03-11 19:07:25,C108856,P101083,1,10.19,0.0,0.0,paid,delivered,WH-LA-03,DHL,False,order_service,10.19
O00000276,2026-02-16 08:53:30,2026-02-18 02:54:04,C120946,P101627,1,16.91,0.0,0.0,paid,delivered,WH-ME-01,Amazon Logistics,True,order_service,16.91
O00000277,2025-11-13 17:25:50,2025-11-14 09:06:57,C110929,P102944,1,14.03,0.0,0.0,paid,delivered,WH-EU-04,Local Partner,True,shipping_partner,14.03
O00000278,2025-11-13 01:04:18,2025-11-13 01:18:51,C112422,P109286,1,2.55,0.13,0.0,paid,delivered,WH-NA-02,Local Partner,False,order_service,2.42
O00000279,2025-10-25 08:07:44,2025-10-27 05:05:07,C110015,P109398,2,16.54,3.31,5.99,paid,delivered,WH-LA-04,Local Partner,True,payment_gateway,35.76
O00000280,2026-03-31 04:14:41,2026-03-31 04:54:26,C115591,P100654,1,41.24,0.0,0.0,paid,in_transit,WH-NA-03,DHL,False,order_service,41.24
O00000281,2025-10-20 15:39:58,2025-10-21 08:22:21,C108710,P106637,1,43.28,6.49,0.0,paid,delivered,WH-LA-03,Local Partner,True,order_service,36.79
O00000282,2026-03-21 18:17:25,2026-03-21 18:41:41,C110349,P110837,1,16.25,2.44,0.0,paid,returned,WH-LA-04,Local Partner,False,order_service,13.81
O00000283,2025-12-08 04:54:29,2025-12-08 06:43:40,C104093,P100038,4,12.6,0.0,3.99,paid,delivered,WH-NA-01,DHL,False,payment_gateway,54.39
O00000284,2025-12-11 18:49:16,2025-12-11 18:49:45,C119569,P109766,1,59.28,0.0,3.99,paid,cancelled,WH-AP-02,DHL,False,shipping_partner,63.27
O00000285,2026-03-22 15:51:59,2026-03-22 16:50:03,C122498,P104463,1,3.92,0.2,9.99,paid,delivered,WH-NA-04,DHL,False,shipping_partner,13.71
O00000286,2025-12-02 20:12:08,2025-12-03 10:13:43,C105601,P104828,1,27.15,0.0,0.0,paid,delivered,WH-LA-01,FedEx,True,order_service,27.15
O00000287,2025-12-10 02:49:44,2025-12-11 00:41:26,C116382,P104340,1,62.33,0.0,0.0,paid,delivered,WH-LA-04,Local Partner,True,shipping_partner,62.33
O00000288,2026-02-14 13:05:13,2026-02-14 14:50:02,C108203,P111435,1,11.86,0.0,3.99,paid,delivered,WH-EU-02,Local Partner,False,shipping_partner,15.85
O00000289,2026-03-19 02:57:40,2026-03-19 03:30:20,C102665,P101241,1,22.99,3.45,3.99,refunded,delivered,WH-AP-01,Amazon Logistics,False,order_service,23.53
O00000290,2025-10-22 14:25:09,2025-10-22 14:27:49,C114878,P109112,1,15.83,0.0,3.99,failed,delayed,WH-EU-02,Amazon Logistics,False,shipping_partner,19.82
O00000291,2025-11-21 22:07:14,2025-11-21 22:28:38,C115099,P111807,1,10.07,1.51,0.0,paid,cancelled,WH-EU-03,DHL,False,order_service,8.56
O00000292,2026-02-07 15:06:53,2026-02-08 14:43:18,C118574,P111441,1,28.14,4.22,0.0,paid,delivered,WH-EU-02,Amazon Logistics,True,order_service,23.92
O00000293,2026-01-22 03:47:49,2026-01-22 05:08:54,C104661,P110543,1,23.36,0.0,0.0,paid,delivered,WH-ME-01,DHL,False,payment_gateway,23.36
O00000294,2025-11-08 00:45:42,2025-11-09 22:51:01,C106416,P100284,2,41.98,0.0,5.99,failed,delivered,WH-NA-04,Amazon Logistics,True,order_service,89.95
O00000295,2025-12-05 07:07:16,2025-12-05 08:18:26,C122038,P100107,1,79.44,15.89,0.0,paid,delivered,WH-ME-02,DHL,False,order_service,63.55
O00000296,2026-01-26 13:41:03,2026-01-26 15:05:52,C109448,P102900,2,25.12,0.0,3.99,paid,delivered,WH-LA-03,UPS,False,order_service,54.23
O00000297,2026-02-12 07:49:54,2026-02-13 12:14:47,C123115,P106992,1,86.08,0.0,5.99,paid,returned,WH-AP-04,Amazon Logistics,True,shipping_partner,92.07
O00000298,2025-11-25 15:36:06,2025-11-25 17:02:12,C122520,P106288,1,14.48,0.0,0.0,paid,delivered,WH-EU-01,Amazon Logistics,False,payment_gateway,14.48
O00000299,2025-12-29 10:01:55,2025-12-29 10:32:26,C113548,P104352,1,58.15,0.0,9.99,refunded,returned,WH-ME-04,FedEx,False,shipping_partner,68.14
O00000300,2025-10-03 10:34:29,2025-10-04 20:07:19,C100117,P111384,1,6.13,0.61,3.99,paid,delivered,WH-EU-04,DHL,True,order_service,9.51
O00000301,2026-03-26 13:06:27,2026-03-26 14:43:18,C106136,P101698,1,39.53,0.0,0.0,paid,delivered,WH-LA-04,FedEx,False,order_service,39.53
O00000302,2026-01-22 22:09:43,2026-01-22 22:33:58,C103851,P104613,1,54.47,0.0,3.99,paid,delivered,WH-EU-01,DHL,False,payment_gateway,58.46
O00000303,2025-12-09 10:51:42,2025-12-09 10:57:24,C104250,P104543,3,64.01,19.2,3.99,paid,returned,WH-EU-04,DHL,False,order_service,176.82
O00000304,2025-12-01 06:33:38,2025-12-02 22:17:34,C120726,P101682,1,9.93,0.99,0.0,paid,delivered,WH-AP-01,Amazon Logistics,True,shipping_partner,8.94
O00000305,2025-10-09 07:48:57,2025-10-09 08:02:53,C115979,P107355,4,27.54,0.0,9.99,paid,delivered,WH-EU-01,DHL,False,shipping_partner,120.15
O00000306,2025-11-08 15:05:03,2025-11-09 07:43:29,C100318,P106020,1,19.74,0.0,0.0,paid,in_transit,WH-EU-04,Amazon Logistics,True,order_service,19.74
O00000307,2026-03-20 04:21:39,2026-03-21 20:56:25,C116642,P106944,1,26.44,3.97,3.99,paid,delivered,WH-EU-03,DHL,True,order_service,26.46
O00000308,2025-10-14 03:48:47,2025-10-15 05:24:04,C123401,P108310,3,54.78,0.0,0.0,paid,delivered,WH-LA-03,UPS,True,shipping_partner,164.34
O00000309,2026-03-25 16:24:18,2026-03-27 01:25:29,C102485,P107909,1,43.79,0.0,9.99,paid,delivered,WH-EU-01,FedEx,True,payment_gateway,53.78
O00000310,2025-12-29 23:34:24,2025-12-29 23:37:52,C123572,P105214,1,11.19,0.0,0.0,paid,delivered,WH-AP-01,FedEx,False,shipping_partner,11.19
